"kbo_player_id","player_name","season","record_team","league","source_url"
"54913","김민규","2025","NC","KBO","https://www.koreabaseball.com/Record/Player/PitcherDetail/Total.aspx?playerId=54913"
"54944","데이비슨","2024","NC","KBO","https://www.koreabaseball.com/Record/Player/HitterDetail/Total.aspx?playerId=54944"
"54944","데이비슨","2025","NC","KBO","https://www.koreabaseball.com/Record/Player/HitterDetail/Total.aspx?playerId=54944"
"55005","오서진","2025","KT","KBO","https://www.koreabaseball.com/Record/Player/HitterDetail/Total.aspx?playerId=55005"
"55013","스티븐슨","2025","KT","KBO","https://www.koreabaseball.com/Record/Player/HitterDetail/Total.aspx?playerId=55013"
"55032","패트릭","2025","KT","KBO","https://www.koreabaseball.com/Record/Player/PitcherDetail/Total.aspx?playerId=55032"
"55040","김동현","2025","KT","KBO","https://www.koreabaseball.com/Record/Player/PitcherDetail/Total.aspx?playerId=55040"
"55043","김재원","2025","KT","KBO","https://www.koreabaseball.com/Record/Player/PitcherDetail/Total.aspx?playerId=55043"
"55046","박건우","2025","KT","KBO","https://www.koreabaseball.com/Record/Player/PitcherDetail/Total.aspx?playerId=55046"
"55121","박시원","2025","LG","KBO","https://www.koreabaseball.com/Record/Player/PitcherDetail/Total.aspx?playerId=55121"
"55122","김종운","2025","LG","KBO","https://www.koreabaseball.com/Record/Player/PitcherDetail/Total.aspx?playerId=55122"
"55130","톨허스트","2025","LG","KBO","https://www.koreabaseball.com/Record/Player/PitcherDetail/Total.aspx?playerId=55130"
"55146","치리노스","2025","LG","KBO","https://www.koreabaseball.com/Record/Player/PitcherDetail/Total.aspx?playerId=55146"
"55164","박관우","2025","LG","KBO","https://www.koreabaseball.com/Record/Player/HitterDetail/Total.aspx?playerId=55164"
"55167","김영우","2025","LG","KBO","https://www.koreabaseball.com/Record/Player/PitcherDetail/Total.aspx?playerId=55167"
"55208","케이브","2025","두산","KBO","https://www.koreabaseball.com/Record/Player/HitterDetail/Total.aspx?playerId=55208"
"55215","양재훈","2025","두산","KBO","https://www.koreabaseball.com/Record/Player/PitcherDetail/Total.aspx?playerId=55215"
"55216","김성재","2025","두산","KBO","https://www.koreabaseball.com/Record/Player/HitterDetail/Total.aspx?playerId=55216"
"55221","김한중","2025","두산","KBO","https://www.koreabaseball.com/Record/Player/PitcherDetail/Total.aspx?playerId=55221"
"55224","이선우","2025","두산","KBO","https://www.koreabaseball.com/Record/Player/HitterDetail/Total.aspx?playerId=55224"
"55226","김준상","2025","두산","KBO","https://www.koreabaseball.com/Record/Player/HitterDetail/Total.aspx?playerId=55226"
"55239","잭로그","2025","두산","KBO","https://www.koreabaseball.com/Record/Player/PitcherDetail/Total.aspx?playerId=55239"
"55252","박준순","2025","두산","KBO","https://www.koreabaseball.com/Record/Player/HitterDetail/Total.aspx?playerId=55252"
"55257","콜어빈","2025","두산","KBO","https://www.koreabaseball.com/Record/Player/PitcherDetail/Total.aspx?playerId=55257"
"55267","홍민규","2025","두산","KBO","https://www.koreabaseball.com/Record/Player/PitcherDetail/Total.aspx?playerId=55267"
"55268","최민석","2025","두산","KBO","https://www.koreabaseball.com/Record/Player/PitcherDetail/Total.aspx?playerId=55268"
"55300","손힘찬","2025","키움","KBO","https://www.koreabaseball.com/Record/Player/PitcherDetail/Total.aspx?playerId=55300"
"55301","이준우","2025","키움","KBO","https://www.koreabaseball.com/Record/Player/PitcherDetail/Total.aspx?playerId=55301"
"55313","정현우","2025","키움","KBO","https://www.koreabaseball.com/Record/Player/PitcherDetail/Total.aspx?playerId=55313"
"55339","염승원","2025","키움","KBO","https://www.koreabaseball.com/Record/Player/HitterDetail/Total.aspx?playerId=55339"
"55342","메르세데스","2025","키움","KBO","https://www.koreabaseball.com/Record/Player/PitcherDetail/Total.aspx?playerId=55342"
"55359","김서준","2025","키움","KBO","https://www.koreabaseball.com/Record/Player/PitcherDetail/Total.aspx?playerId=55359"
"55370","양현종","2025","키움","KBO","https://www.koreabaseball.com/Record/Player/HitterDetail/Total.aspx?playerId=55370"
"55371","권혁빈","2025","키움","KBO","https://www.koreabaseball.com/Record/Player/HitterDetail/Total.aspx?playerId=55371"
"55377","정세영","2025","키움","KBO","https://www.koreabaseball.com/Record/Player/PitcherDetail/Total.aspx?playerId=55377"
"55382","임진묵","2025","키움","KBO","https://www.koreabaseball.com/Record/Player/PitcherDetail/Total.aspx?playerId=55382"
"55392","어준서","2025","키움","KBO","https://www.koreabaseball.com/Record/Player/HitterDetail/Total.aspx?playerId=55392"
"55393","여동욱","2025","키움","KBO","https://www.koreabaseball.com/Record/Player/HitterDetail/Total.aspx?playerId=55393"
"55394","박정훈","2025","키움","KBO","https://www.koreabaseball.com/Record/Player/PitcherDetail/Total.aspx?playerId=55394"
"55396","윤현","2025","키움","KBO","https://www.koreabaseball.com/Record/Player/PitcherDetail/Total.aspx?playerId=55396"
"55397","전태현","2025","키움","KBO","https://www.koreabaseball.com/Record/Player/HitterDetail/Total.aspx?playerId=55397"
"55435","차승준","2025","삼성","KBO","https://www.koreabaseball.com/Record/Player/HitterDetail/Total.aspx?playerId=55435"
"55438","심재훈","2025","삼성","KBO","https://www.koreabaseball.com/Record/Player/HitterDetail/Total.aspx?playerId=55438"
"55440","함수호","2025","삼성","KBO","https://www.koreabaseball.com/Record/Player/HitterDetail/Total.aspx?playerId=55440"
"55455","배찬승","2025","삼성","KBO","https://www.koreabaseball.com/Record/Player/PitcherDetail/Total.aspx?playerId=55455"
"55460","가라비토","2025","삼성","KBO","https://www.koreabaseball.com/Record/Player/PitcherDetail/Total.aspx?playerId=55460"
"55503","이영재","2025","롯데","KBO","https://www.koreabaseball.com/Record/Player/PitcherDetail/Total.aspx?playerId=55503"
"55506","한승현","2025","롯데","KBO","https://www.koreabaseball.com/Record/Player/HitterDetail/Total.aspx?playerId=55506"
"55509","박건우","2025","롯데","KBO","https://www.koreabaseball.com/Record/Player/HitterDetail/Total.aspx?playerId=55509"
"55511","이태경","2025","롯데","KBO","https://www.koreabaseball.com/Record/Player/HitterDetail/Total.aspx?playerId=55511"
"55526","벨라스케즈","2025","롯데","KBO","https://www.koreabaseball.com/Record/Player/PitcherDetail/Total.aspx?playerId=55526"
"55530","박찬형","2025","롯데","KBO","https://www.koreabaseball.com/Record/Player/HitterDetail/Total.aspx?playerId=55530"
"55532","감보아","2025","롯데","KBO","https://www.koreabaseball.com/Record/Player/PitcherDetail/Total.aspx?playerId=55532"
"55563","박재엽","2025","롯데","KBO","https://www.koreabaseball.com/Record/Player/HitterDetail/Total.aspx?playerId=55563"
"55566","김태현","2025","롯데","KBO","https://www.koreabaseball.com/Record/Player/PitcherDetail/Total.aspx?playerId=55566"
"55568","박세현","2025","롯데","KBO","https://www.koreabaseball.com/Record/Player/PitcherDetail/Total.aspx?playerId=55568"
"55610","김태형","2025","KIA","KBO","https://www.koreabaseball.com/Record/Player/PitcherDetail/Total.aspx?playerId=55610"
"55632","이성원","2025","KIA","KBO","https://www.koreabaseball.com/Record/Player/PitcherDetail/Total.aspx?playerId=55632"
"55633","올러","2025","KIA","KBO","https://www.koreabaseball.com/Record/Player/PitcherDetail/Total.aspx?playerId=55633"
"55636","박재현","2025","KIA","KBO","https://www.koreabaseball.com/Record/Player/HitterDetail/Total.aspx?playerId=55636"
"55637","박헌","2025","KIA","KBO","https://www.koreabaseball.com/Record/Player/HitterDetail/Total.aspx?playerId=55637"
"55645","위즈덤","2025","KIA","KBO","https://www.koreabaseball.com/Record/Player/HitterDetail/Total.aspx?playerId=55645"
"55646","김정엽","2025","KIA","KBO","https://www.koreabaseball.com/Record/Player/PitcherDetail/Total.aspx?playerId=55646"
"55663","이호민","2025","KIA","KBO","https://www.koreabaseball.com/Record/Player/PitcherDetail/Total.aspx?playerId=55663"
"55703","리베라토","2025","한화","KBO","https://www.koreabaseball.com/Record/Player/HitterDetail/Total.aspx?playerId=55703"
"55710","이민재","2025","한화","KBO","https://www.koreabaseball.com/Record/Player/HitterDetail/Total.aspx?playerId=55710"
"55730","폰세","2025","한화","KBO","https://www.koreabaseball.com/Record/Player/PitcherDetail/Total.aspx?playerId=55730"
"55743","정우주","2025","한화","KBO","https://www.koreabaseball.com/Record/Player/PitcherDetail/Total.aspx?playerId=55743"
"55764","권민규","2025","한화","KBO","https://www.koreabaseball.com/Record/Player/PitcherDetail/Total.aspx?playerId=55764"
"55832","이율예","2025","SSG","KBO","https://www.koreabaseball.com/Record/Player/HitterDetail/Total.aspx?playerId=55832"
"55855","화이트","2025","SSG","KBO","https://www.koreabaseball.com/Record/Player/PitcherDetail/Total.aspx?playerId=55855"
"55860","신지환","2025","SSG","KBO","https://www.koreabaseball.com/Record/Player/PitcherDetail/Total.aspx?playerId=55860"
"55897","홍대인","2025","SSG","KBO","https://www.koreabaseball.com/Record/Player/HitterDetail/Total.aspx?playerId=55897"
"55903","라일리","2025","NC","KBO","https://www.koreabaseball.com/Record/Player/PitcherDetail/Total.aspx?playerId=55903"
"55912","로건","2025","NC","KBO","https://www.koreabaseball.com/Record/Player/PitcherDetail/Total.aspx?playerId=55912"
"55926","정현창","2025","KIA","KBO","https://www.koreabaseball.com/Record/Player/HitterDetail/Total.aspx?playerId=55926"
"55995","김태훈","2025","NC","KBO","https://www.koreabaseball.com/Record/Player/PitcherDetail/Total.aspx?playerId=55995"
"60146","이승현","2015","LG","KBO","https://www.koreabaseball.com/Record/Player/PitcherDetail/Total.aspx?playerId=60146"
"60146","이승현","2016","LG","KBO","https://www.koreabaseball.com/Record/Player/PitcherDetail/Total.aspx?playerId=60146"
"60146","이승현","2017","삼성","KBO","https://www.koreabaseball.com/Record/Player/PitcherDetail/Total.aspx?playerId=60146"
"60146","이승현","2018","삼성","KBO","https://www.koreabaseball.com/Record/Player/PitcherDetail/Total.aspx?playerId=60146"
"60146","이승현","2019","삼성","KBO","https://www.koreabaseball.com/Record/Player/PitcherDetail/Total.aspx?playerId=60146"
"60146","이승현","2020","삼성","KBO","https://www.koreabaseball.com/Record/Player/PitcherDetail/Total.aspx?playerId=60146"
"60146","이승현","2021","삼성","KBO","https://www.koreabaseball.com/Record/Player/PitcherDetail/Total.aspx?playerId=60146"
"60146","이승현","2022","삼성","KBO","https://www.koreabaseball.com/Record/Player/PitcherDetail/Total.aspx?playerId=60146"
"60146","이승현","2023","삼성","KBO","https://www.koreabaseball.com/Record/Player/PitcherDetail/Total.aspx?playerId=60146"
"60146","이승현","2024","삼성","KBO","https://www.koreabaseball.com/Record/Player/PitcherDetail/Total.aspx?playerId=60146"
"60146","이승현","2025","삼성","KBO","https://www.koreabaseball.com/Record/Player/PitcherDetail/Total.aspx?playerId=60146"
"60263","이재학","2010","두산","KBO","https://www.koreabaseball.com/Record/Player/PitcherDetail/Total.aspx?playerId=60263"
"60263","이재학","2013","NC","KBO","https://www.koreabaseball.com/Record/Player/PitcherDetail/Total.aspx?playerId=60263"
"60263","이재학","2014","NC","KBO","https://www.koreabaseball.com/Record/Player/PitcherDetail/Total.aspx?playerId=60263"
"60263","이재학","2015","NC","KBO","https://www.koreabaseball.com/Record/Player/PitcherDetail/Total.aspx?playerId=60263"
"60263","이재학","2016","NC","KBO","https://www.koreabaseball.com/Record/Player/PitcherDetail/Total.aspx?playerId=60263"
"60263","이재학","2017","NC","KBO","https://www.koreabaseball.com/Record/Player/PitcherDetail/Total.aspx?playerId=60263"
"60263","이재학","2018","NC","KBO","https://www.koreabaseball.com/Record/Player/PitcherDetail/Total.aspx?playerId=60263"
"60263","이재학","2019","NC","KBO","https://www.koreabaseball.com/Record/Player/PitcherDetail/Total.aspx?playerId=60263"
"60263","이재학","2020","NC","KBO","https://www.koreabaseball.com/Record/Player/PitcherDetail/Total.aspx?playerId=60263"
"60263","이재학","2021","NC","KBO","https://www.koreabaseball.com/Record/Player/PitcherDetail/Total.aspx?playerId=60263"
"60263","이재학","2022","NC","KBO","https://www.koreabaseball.com/Record/Player/PitcherDetail/Total.aspx?playerId=60263"
"60263","이재학","2023","NC","KBO","https://www.koreabaseball.com/Record/Player/PitcherDetail/Total.aspx?playerId=60263"
"60263","이재학","2024","NC","KBO","https://www.koreabaseball.com/Record/Player/PitcherDetail/Total.aspx?playerId=60263"
"60337","김대유","2014","SK","KBO","https://www.koreabaseball.com/Record/Player/PitcherDetail/Total.aspx?playerId=60337"
"60337","김대유","2017","SK","KBO","https://www.koreabaseball.com/Record/Player/PitcherDetail/Total.aspx?playerId=60337"
"60337","김대유","2019","KT","KBO","https://www.koreabaseball.com/Record/Player/PitcherDetail/Total.aspx?playerId=60337"
"60337","김대유","2020","LG","KBO","https://www.koreabaseball.com/Record/Player/PitcherDetail/Total.aspx?playerId=60337"
"60337","김대유","2021","LG","KBO","https://www.koreabaseball.com/Record/Player/PitcherDetail/Total.aspx?playerId=60337"
"60337","김대유","2022","LG","KBO","https://www.koreabaseball.com/Record/Player/PitcherDetail/Total.aspx?playerId=60337"
"60337","김대유","2023","KIA","KBO","https://www.koreabaseball.com/Record/Player/PitcherDetail/Total.aspx?playerId=60337"
"60337","김대유","2024","KIA","KBO","https://www.koreabaseball.com/Record/Player/PitcherDetail/Total.aspx?playerId=60337"
"60337","김대유","2025","KIA","KBO","https://www.koreabaseball.com/Record/Player/PitcherDetail/Total.aspx?playerId=60337"
"60523","정훈","2010","롯데","KBO","https://www.koreabaseball.com/Record/Player/HitterDetail/Total.aspx?playerId=60523"
"60523","정훈","2011","롯데","KBO","https://www.koreabaseball.com/Record/Player/HitterDetail/Total.aspx?playerId=60523"
"60523","정훈","2012","롯데","KBO","https://www.koreabaseball.com/Record/Player/HitterDetail/Total.aspx?playerId=60523"
"60523","정훈","2013","롯데","KBO","https://www.koreabaseball.com/Record/Player/HitterDetail/Total.aspx?playerId=60523"
"60523","정훈","2014","롯데","KBO","https://www.koreabaseball.com/Record/Player/HitterDetail/Total.aspx?playerId=60523"
"60523","정훈","2015","롯데","KBO","https://www.koreabaseball.com/Record/Player/HitterDetail/Total.aspx?playerId=60523"
"60523","정훈","2016","롯데","KBO","https://www.koreabaseball.com/Record/Player/HitterDetail/Total.aspx?playerId=60523"
"60523","정훈","2017","롯데","KBO","https://www.koreabaseball.com/Record/Player/HitterDetail/Total.aspx?playerId=60523"
"60523","정훈","2018","롯데","KBO","https://www.koreabaseball.com/Record/Player/HitterDetail/Total.aspx?playerId=60523"
"60523","정훈","2019","롯데","KBO","https://www.koreabaseball.com/Record/Player/HitterDetail/Total.aspx?playerId=60523"
"60523","정훈","2020","롯데","KBO","https://www.koreabaseball.com/Record/Player/HitterDetail/Total.aspx?playerId=60523"
"60523","정훈","2021","롯데","KBO","https://www.koreabaseball.com/Record/Player/HitterDetail/Total.aspx?playerId=60523"
"60523","정훈","2022","롯데","KBO","https://www.koreabaseball.com/Record/Player/HitterDetail/Total.aspx?playerId=60523"
"60523","정훈","2023","롯데","KBO","https://www.koreabaseball.com/Record/Player/HitterDetail/Total.aspx?playerId=60523"
"60523","정훈","2024","롯데","KBO","https://www.koreabaseball.com/Record/Player/HitterDetail/Total.aspx?playerId=60523"
"60523","정훈","2025","롯데","KBO","https://www.koreabaseball.com/Record/Player/HitterDetail/Total.aspx?playerId=60523"
"60558","오태곤","2011","롯데","KBO","https://www.koreabaseball.com/Record/Player/HitterDetail/Total.aspx?playerId=60558"
"60558","오태곤","2014","롯데","KBO","https://www.koreabaseball.com/Record/Player/HitterDetail/Total.aspx?playerId=60558"
"60558","오태곤","2015","롯데","KBO","https://www.koreabaseball.com/Record/Player/HitterDetail/Total.aspx?playerId=60558"
"60558","오태곤","2016","롯데","KBO","https://www.koreabaseball.com/Record/Player/HitterDetail/Total.aspx?playerId=60558"
"60558","오태곤","2017","KT","KBO","https://www.koreabaseball.com/Record/Player/HitterDetail/Total.aspx?playerId=60558"
"60558","오태곤","2018","KT","KBO","https://www.koreabaseball.com/Record/Player/HitterDetail/Total.aspx?playerId=60558"
"60558","오태곤","2019","KT","KBO","https://www.koreabaseball.com/Record/Player/HitterDetail/Total.aspx?playerId=60558"
"60558","오태곤","2020","SK","KBO","https://www.koreabaseball.com/Record/Player/HitterDetail/Total.aspx?playerId=60558"
"60558","오태곤","2021","SSG","KBO","https://www.koreabaseball.com/Record/Player/HitterDetail/Total.aspx?playerId=60558"
"60558","오태곤","2022","SSG","KBO","https://www.koreabaseball.com/Record/Player/HitterDetail/Total.aspx?playerId=60558"
"60558","오태곤","2023","SSG","KBO","https://www.koreabaseball.com/Record/Player/HitterDetail/Total.aspx?playerId=60558"
"60558","오태곤","2024","SSG","KBO","https://www.koreabaseball.com/Record/Player/HitterDetail/Total.aspx?playerId=60558"
"60558","오태곤","2025","SSG","KBO","https://www.koreabaseball.com/Record/Player/HitterDetail/Total.aspx?playerId=60558"
"60559","박시영","2010","롯데","KBO","https://www.koreabaseball.com/Record/Player/PitcherDetail/Total.aspx?playerId=60559"
"60559","박시영","2016","롯데","KBO","https://www.koreabaseball.com/Record/Player/PitcherDetail/Total.aspx?playerId=60559"
"60559","박시영","2017","롯데","KBO","https://www.koreabaseball.com/Record/Player/PitcherDetail/Total.aspx?playerId=60559"
"60559","박시영","2018","롯데","KBO","https://www.koreabaseball.com/Record/Player/PitcherDetail/Total.aspx?playerId=60559"
"60559","박시영","2019","롯데","KBO","https://www.koreabaseball.com/Record/Player/PitcherDetail/Total.aspx?playerId=60559"
"60559","박시영","2020","롯데","KBO","https://www.koreabaseball.com/Record/Player/PitcherDetail/Total.aspx?playerId=60559"
"60559","박시영","2021","KT","KBO","https://www.koreabaseball.com/Record/Player/PitcherDetail/Total.aspx?playerId=60559"
"60559","박시영","2022","KT","KBO","https://www.koreabaseball.com/Record/Player/PitcherDetail/Total.aspx?playerId=60559"
"60559","박시영","2024","KT","KBO","https://www.koreabaseball.com/Record/Player/PitcherDetail/Total.aspx?playerId=60559"
"60559","박시영","2025","롯데","KBO","https://www.koreabaseball.com/Record/Player/PitcherDetail/Total.aspx?playerId=60559"
"60768","이태양","2012","한화","KBO","https://www.koreabaseball.com/Record/Player/PitcherDetail/Total.aspx?playerId=60768"
"60768","이태양","2013","한화","KBO","https://www.koreabaseball.com/Record/Player/PitcherDetail/Total.aspx?playerId=60768"
"60768","이태양","2014","한화","KBO","https://www.koreabaseball.com/Record/Player/PitcherDetail/Total.aspx?playerId=60768"
"60768","이태양","2016","한화","KBO","https://www.koreabaseball.com/Record/Player/PitcherDetail/Total.aspx?playerId=60768"
"60768","이태양","2017","한화","KBO","https://www.koreabaseball.com/Record/Player/PitcherDetail/Total.aspx?playerId=60768"
"60768","이태양","2018","한화","KBO","https://www.koreabaseball.com/Record/Player/PitcherDetail/Total.aspx?playerId=60768"
"60768","이태양","2019","한화","KBO","https://www.koreabaseball.com/Record/Player/PitcherDetail/Total.aspx?playerId=60768"
"60768","이태양","2020","SK","KBO","https://www.koreabaseball.com/Record/Player/PitcherDetail/Total.aspx?playerId=60768"
"60768","이태양","2021","SSG","KBO","https://www.koreabaseball.com/Record/Player/PitcherDetail/Total.aspx?playerId=60768"
"60768","이태양","2022","SSG","KBO","https://www.koreabaseball.com/Record/Player/PitcherDetail/Total.aspx?playerId=60768"
"60768","이태양","2023","한화","KBO","https://www.koreabaseball.com/Record/Player/PitcherDetail/Total.aspx?playerId=60768"
"60768","이태양","2024","한화","KBO","https://www.koreabaseball.com/Record/Player/PitcherDetail/Total.aspx?playerId=60768"
"60768","이태양","2025","한화","KBO","https://www.koreabaseball.com/Record/Player/PitcherDetail/Total.aspx?playerId=60768"
"60841","박종훈","2011","SK","KBO","https://www.koreabaseball.com/Record/Player/PitcherDetail/Total.aspx?playerId=60841"
"60841","박종훈","2012","SK","KBO","https://www.koreabaseball.com/Record/Player/PitcherDetail/Total.aspx?playerId=60841"
"60841","박종훈","2015","SK","KBO","https://www.koreabaseball.com/Record/Player/PitcherDetail/Total.aspx?playerId=60841"
"60841","박종훈","2016","SK","KBO","https://www.koreabaseball.com/Record/Player/PitcherDetail/Total.aspx?playerId=60841"
"60841","박종훈","2017","SK","KBO","https://www.koreabaseball.com/Record/Player/PitcherDetail/Total.aspx?playerId=60841"
"60841","박종훈","2018","SK","KBO","https://www.koreabaseball.com/Record/Player/PitcherDetail/Total.aspx?playerId=60841"
"60841","박종훈","2019","SK","KBO","https://www.koreabaseball.com/Record/Player/PitcherDetail/Total.aspx?playerId=60841"
"60841","박종훈","2020","SK","KBO","https://www.koreabaseball.com/Record/Player/PitcherDetail/Total.aspx?playerId=60841"
"60841","박종훈","2021","SSG","KBO","https://www.koreabaseball.com/Record/Player/PitcherDetail/Total.aspx?playerId=60841"
"60841","박종훈","2022","SSG","KBO","https://www.koreabaseball.com/Record/Player/PitcherDetail/Total.aspx?playerId=60841"
"60841","박종훈","2023","SSG","KBO","https://www.koreabaseball.com/Record/Player/PitcherDetail/Total.aspx?playerId=60841"
"60841","박종훈","2024","SSG","KBO","https://www.koreabaseball.com/Record/Player/PitcherDetail/Total.aspx?playerId=60841"
"60841","박종훈","2025","SSG","KBO","https://www.koreabaseball.com/Record/Player/PitcherDetail/Total.aspx?playerId=60841"
"61101","임찬규","2011","LG","KBO","https://www.koreabaseball.com/Record/Player/PitcherDetail/Total.aspx?playerId=61101"
"61101","임찬규","2012","LG","KBO","https://www.koreabaseball.com/Record/Player/PitcherDetail/Total.aspx?playerId=61101"
"61101","임찬규","2013","LG","KBO","https://www.koreabaseball.com/Record/Player/PitcherDetail/Total.aspx?playerId=61101"
"61101","임찬규","2016","LG","KBO","https://www.koreabaseball.com/Record/Player/PitcherDetail/Total.aspx?playerId=61101"
"61101","임찬규","2017","LG","KBO","https://www.koreabaseball.com/Record/Player/PitcherDetail/Total.aspx?playerId=61101"
"61101","임찬규","2018","LG","KBO","https://www.koreabaseball.com/Record/Player/PitcherDetail/Total.aspx?playerId=61101"
"61101","임찬규","2019","LG","KBO","https://www.koreabaseball.com/Record/Player/PitcherDetail/Total.aspx?playerId=61101"
"61101","임찬규","2020","LG","KBO","https://www.koreabaseball.com/Record/Player/PitcherDetail/Total.aspx?playerId=61101"
"61101","임찬규","2021","LG","KBO","https://www.koreabaseball.com/Record/Player/PitcherDetail/Total.aspx?playerId=61101"
"61101","임찬규","2022","LG","KBO","https://www.koreabaseball.com/Record/Player/PitcherDetail/Total.aspx?playerId=61101"
"61101","임찬규","2023","LG","KBO","https://www.koreabaseball.com/Record/Player/PitcherDetail/Total.aspx?playerId=61101"
"61101","임찬규","2024","LG","KBO","https://www.koreabaseball.com/Record/Player/PitcherDetail/Total.aspx?playerId=61101"
"61101","임찬규","2025","LG","KBO","https://www.koreabaseball.com/Record/Player/PitcherDetail/Total.aspx?playerId=61101"
"61102","유강남","2011","LG","KBO","https://www.koreabaseball.com/Record/Player/HitterDetail/Total.aspx?playerId=61102"
"61102","유강남","2012","LG","KBO","https://www.koreabaseball.com/Record/Player/HitterDetail/Total.aspx?playerId=61102"
"61102","유강남","2015","LG","KBO","https://www.koreabaseball.com/Record/Player/HitterDetail/Total.aspx?playerId=61102"
"61102","유강남","2016","LG","KBO","https://www.koreabaseball.com/Record/Player/HitterDetail/Total.aspx?playerId=61102"
"61102","유강남","2017","LG","KBO","https://www.koreabaseball.com/Record/Player/HitterDetail/Total.aspx?playerId=61102"
"61102","유강남","2018","LG","KBO","https://www.koreabaseball.com/Record/Player/HitterDetail/Total.aspx?playerId=61102"
"61102","유강남","2019","LG","KBO","https://www.koreabaseball.com/Record/Player/HitterDetail/Total.aspx?playerId=61102"
"61102","유강남","2020","LG","KBO","https://www.koreabaseball.com/Record/Player/HitterDetail/Total.aspx?playerId=61102"
"61102","유강남","2021","LG","KBO","https://www.koreabaseball.com/Record/Player/HitterDetail/Total.aspx?playerId=61102"
"61102","유강남","2022","LG","KBO","https://www.koreabaseball.com/Record/Player/HitterDetail/Total.aspx?playerId=61102"
"61102","유강남","2023","롯데","KBO","https://www.koreabaseball.com/Record/Player/HitterDetail/Total.aspx?playerId=61102"
"61102","유강남","2024","롯데","KBO","https://www.koreabaseball.com/Record/Player/HitterDetail/Total.aspx?playerId=61102"
"61102","유강남","2025","롯데","KBO","https://www.koreabaseball.com/Record/Player/HitterDetail/Total.aspx?playerId=61102"
"61145","이우찬","2016","LG","KBO","https://www.koreabaseball.com/Record/Player/PitcherDetail/Total.aspx?playerId=61145"
"61145","이우찬","2018","LG","KBO","https://www.koreabaseball.com/Record/Player/PitcherDetail/Total.aspx?playerId=61145"
"61145","이우찬","2019","LG","KBO","https://www.koreabaseball.com/Record/Player/PitcherDetail/Total.aspx?playerId=61145"
"61145","이우찬","2020","LG","KBO","https://www.koreabaseball.com/Record/Player/PitcherDetail/Total.aspx?playerId=61145"
"61145","이우찬","2021","LG","KBO","https://www.koreabaseball.com/Record/Player/PitcherDetail/Total.aspx?playerId=61145"
"61145","이우찬","2022","LG","KBO","https://www.koreabaseball.com/Record/Player/PitcherDetail/Total.aspx?playerId=61145"
"61145","이우찬","2023","LG","KBO","https://www.koreabaseball.com/Record/Player/PitcherDetail/Total.aspx?playerId=61145"
"61145","이우찬","2024","LG","KBO","https://www.koreabaseball.com/Record/Player/PitcherDetail/Total.aspx?playerId=61145"
"61145","이우찬","2025","LG","KBO","https://www.koreabaseball.com/Record/Player/PitcherDetail/Total.aspx?playerId=61145"
"61268","양현","2011","두산","KBO","https://www.koreabaseball.com/Record/Player/PitcherDetail/Total.aspx?playerId=61268"
"61268","양현","2015","두산","KBO","https://www.koreabaseball.com/Record/Player/PitcherDetail/Total.aspx?playerId=61268"
"61268","양현","2018","넥센","KBO","https://www.koreabaseball.com/Record/Player/PitcherDetail/Total.aspx?playerId=61268"
"61268","양현","2019","키움","KBO","https://www.koreabaseball.com/Record/Player/PitcherDetail/Total.aspx?playerId=61268"
"61268","양현","2020","키움","KBO","https://www.koreabaseball.com/Record/Player/PitcherDetail/Total.aspx?playerId=61268"
"61268","양현","2021","키움","KBO","https://www.koreabaseball.com/Record/Player/PitcherDetail/Total.aspx?playerId=61268"
"61268","양현","2022","키움","KBO","https://www.koreabaseball.com/Record/Player/PitcherDetail/Total.aspx?playerId=61268"
"61268","양현","2023","키움","KBO","https://www.koreabaseball.com/Record/Player/PitcherDetail/Total.aspx?playerId=61268"
"61268","양현","2024","삼성","KBO","https://www.koreabaseball.com/Record/Player/PitcherDetail/Total.aspx?playerId=61268"
"61268","양현","2025","삼성","KBO","https://www.koreabaseball.com/Record/Player/PitcherDetail/Total.aspx?playerId=61268"
"61353","고종욱","2011","넥센","KBO","https://www.koreabaseball.com/Record/Player/HitterDetail/Total.aspx?playerId=61353"
"61353","고종욱","2014","넥센","KBO","https://www.koreabaseball.com/Record/Player/HitterDetail/Total.aspx?playerId=61353"
"61353","고종욱","2015","넥센","KBO","https://www.koreabaseball.com/Record/Player/HitterDetail/Total.aspx?playerId=61353"
"61353","고종욱","2016","넥센","KBO","https://www.koreabaseball.com/Record/Player/HitterDetail/Total.aspx?playerId=61353"
"61353","고종욱","2017","넥센","KBO","https://www.koreabaseball.com/Record/Player/HitterDetail/Total.aspx?playerId=61353"
"61353","고종욱","2018","넥센","KBO","https://www.koreabaseball.com/Record/Player/HitterDetail/Total.aspx?playerId=61353"
"61353","고종욱","2019","SK","KBO","https://www.koreabaseball.com/Record/Player/HitterDetail/Total.aspx?playerId=61353"
"61353","고종욱","2020","SK","KBO","https://www.koreabaseball.com/Record/Player/HitterDetail/Total.aspx?playerId=61353"
"61353","고종욱","2021","SSG","KBO","https://www.koreabaseball.com/Record/Player/HitterDetail/Total.aspx?playerId=61353"
"61353","고종욱","2022","KIA","KBO","https://www.koreabaseball.com/Record/Player/HitterDetail/Total.aspx?playerId=61353"
"61353","고종욱","2023","KIA","KBO","https://www.koreabaseball.com/Record/Player/HitterDetail/Total.aspx?playerId=61353"
