"season","kbo_player_id","player_uid","snapshot_team","player_name","position_group","source_level","level_adjustment","PA","AB","SBA","OOB","PKO","contact","power","plate_discipline","bat_control","timing","bunt","speed","baserunning_judgment","contact_percentile","power_percentile","plate_discipline_percentile","bat_control_percentile","timing_percentile","speed_percentile","baserunning_judgment_percentile","adjusted_avg","adjusted_iso","adjusted_hr_rate","adjusted_bb_rate","adjusted_k_rate","adjusted_sba_rate","adjusted_sb_pct","adjusted_oob_rate","adjusted_pko_rate","batting_confidence","running_confidence","timing_source","timing_split_ab","fielding_range","catching","throwing_power","throwing_accuracy","fielding_judgment","composure","leadership","aggressiveness","formula_version"
"2025","54805","KBO-54805","SSG 랜더스","박지환","IF","KBO","0","68","60","1","1","0","9","9","10","10","10","6","10","10","0.3290","0.3442","0.4024","0.3924","0.3820","0.4964","0.4606","0.2201","0.0790","0.0125","0.0782","0.2299","0.0810","0.6807","0.0371","0.0033","low","very_low","kbo_pitcher_type_splits","60","","","","","","","","","kbo-hitter-abilities-v2-compressed"
"2025","52804","KBO-52804","SSG 랜더스","석정우","IF","KBO","0","54","49","0","1","0","11","11","10","9","10","1","10","10","0.5631","0.5972","0.4698","0.3660","0.5146","0.4520","0.4780","0.2632","0.1318","0.0266","0.0853","0.2443","0.0622","0.7488","0.0354","0.0031","low","very_low","kbo_pitcher_type_splits","49","","","","","","","","","kbo-hitter-abilities-v2-compressed"
"2025","66662","KBO-66662","SSG 랜더스","신범수","C","KBO","0","39","33","0","0","0","10","11","11","11","10","1","10","10","0.4436","0.5514","0.5795","0.5548","0.4657","0.4748","0.5118","0.2422","0.1251","0.0223","0.1017","0.1915","0.0673","0.7488","0.0219","0.0034","low","very_low","kbo_pitcher_type_splits","33","","","","","","","","","kbo-hitter-abilities-v2-compressed"
"2025","66864","KBO-66864","SSG 랜더스","안상현","IF","KBO","0","289","258","23","2","0","11","11","8","7","10","13","13","10","0.6358","0.5639","0.2214","0.1612","0.4645","0.7802","0.4429","0.2632","0.1191","0.0208","0.0698","0.2689","0.2053","0.7420","0.0253","0.0016","medium","low","kbo_pitcher_type_splits","258","","","","","","","","","kbo-hitter-abilities-v2-compressed"
"2025","53827","KBO-53827","SSG 랜더스","에레디아","OF","KBO","0","415","375","3","5","0","14","13","9","13","12","1","7","10","0.8906","0.7938","0.2971","0.8135","0.7210","0.1688","0.4308","0.3226","0.1466","0.0293","0.0779","0.1585","0.0352","0.6529","0.0314","0.0010","high","medium","kbo_pitcher_type_splits","375","","","","","","","","","kbo-hitter-abilities-v2-compressed"
"2025","60558","KBO-60558","SSG 랜더스","오태곤","OF","KBO","0","229","194","33","2","0","8","10","13","9","9","6","11","11","0.2084","0.5308","0.8076","0.2561","0.3333","0.6143","0.5655","0.2218","0.1144","0.0216","0.1190","0.2390","0.3227","0.7555","0.0290","0.0018","medium","low","kbo_pitcher_type_splits","194","","","","","","","","","kbo-hitter-abilities-v2-compressed"
"2025","54806","KBO-54806","SSG 랜더스","이승민","OF","KBO","0","5","5","0","0","0","10","10","10","10","10","1","10","10","0.5043","0.5036","0.4988","0.4986","0.5016","0.5037","0.4988","0.2592","0.1204","0.0200","0.0871","0.2059","0.0805","0.7488","0.0262","0.0040","very_low","very_low","kbo_pitcher_type_splits","5","","","","","","","","","kbo-hitter-abilities-v2-compressed"
"2025","55832","KBO-55832","SSG 랜더스","이율예","C","KBO","0","13","13","0","0","0","10","11","10","10","10","1","10","10","0.5087","0.5531","0.4781","0.4731","0.4821","0.5017","0.5000","0.2585","0.1915","0.0452","0.0809","0.2267","0.0821","0.7488","0.0267","0.0041","very_low","none","kbo_pitcher_type_splits","13","","","","","","","","","kbo-hitter-abilities-v2-compressed"
"2025","67807","KBO-67807","SSG 랜더스","이정범","OF","KBO","0","3","3","0","0","0","10","10","10","10","10","1","10","10","0.5002","0.5035","0.5006","0.4976","0.4946","0.5017","0.5000","0.2545","0.1227","0.0204","0.0888","0.2099","0.0821","0.7488","0.0267","0.0041","very_low","none","kbo_pitcher_type_splits","3","","","","","","","","","kbo-hitter-abilities-v2-compressed"
"2025","79456","KBO-79456","SSG 랜더스","이지영","C","KBO","0","216","197","3","2","0","10","9","8","13","10","8","10","10","0.4031","0.3535","0.1931","0.8165","0.5489","0.5012","0.4442","0.2465","0.0998","0.0162","0.0637","0.1317","0.0664","0.7298","0.0312","0.0019","medium","low","kbo_pitcher_type_splits","197","","","","","","","","","kbo-hitter-abilities-v2-compressed"
"2025","52807","KBO-52807","SSG 랜더스","임근우","OF","KBO","0","5","5","0","0","0","10","10","10","10","10","1","10","10","0.4950","0.5036","0.4988","0.5052","0.4950","0.5022","0.5000","0.2497","0.1204","0.0200","0.0871","0.1963","0.0821","0.7488","0.0267","0.0041","very_low","none","kbo_pitcher_type_splits","5","","","","","","","","","kbo-hitter-abilities-v2-compressed"
"2025","54812","KBO-54812","SSG 랜더스","정준재","IF","KBO","0","442","371","45","4","0","10","7","13","10","10","16","14","12","0.4071","0.1073","0.8116","0.4584","0.4383","0.8437","0.6976","0.2489","0.0608","0.0039","0.1110","0.2078","0.2518","0.8089","0.0274","0.0011","high","medium","kbo_pitcher_type_splits","371","","","","","","","","","kbo-hitter-abilities-v2-compressed"
"2025","51865","KBO-51865","SSG 랜더스","조형우","C","KBO","0","294","269","0","2","0","9","9","8","10","10","4","8","10","0.3678","0.2783","0.2333","0.4094","0.4524","0.2057","0.5245","0.2445","0.0885","0.0155","0.0714","0.2122","0.0311","0.7488","0.0253","0.0016","medium","low","kbo_pitcher_type_splits","269","","","","","","","","","kbo-hitter-abilities-v2-compressed"
"2025","69804","KBO-69804","SSG 랜더스","채현우","OF","KBO","0","52","48","2","0","0","10","11","10","10","10","1","11","10","0.4035","0.5626","0.4259","0.4500","0.4617","0.5826","0.5454","0.2379","0.1260","0.0204","0.0799","0.2146","0.1001","0.7906","0.0219","0.0034","low","very_low","kbo_pitcher_type_splits","48","","","","","","","","","kbo-hitter-abilities-v2-compressed"
"2025","55894","KBO-55894","SSG 랜더스","최윤석","IF","FUTURES","-2","278","230","4","","","6","6","7","7","7","1","7","9","0.2060","0.2061","0.2941","0.3315","0.2562","0.2607","0.5916","0.2547","0.1014","0.0137","0.1057","0.1831","0.0577","0.7826","","","medium","low","futures_contact_k_proxy","0","","","","","","","","","kbo-hitter-abilities-v2-compressed"
"2025","75847","KBO-75847","SSG 랜더스","최정","IF","KBO","0","406","340","1","3","0","10","14","14","9","10","1","7","11","0.4061","0.8738","0.8517","0.3206","0.4209","0.1599","0.5623","0.2482","0.2128","0.0496","0.1189","0.2245","0.0295","0.7716","0.0251","0.0012","high","medium","kbo_pitcher_type_splits","340","","","","","","","","","kbo-hitter-abilities-v2-compressed"
"2025","68868","KBO-68868","SSG 랜더스","최준우","IF","KBO","0","192","152","2","1","0","8","9","13","9","10","6","9","11","0.2186","0.3181","0.8160","0.3345","0.3880","0.3346","0.5904","0.2191","0.0859","0.0175","0.1341","0.2281","0.0560","0.7906","0.0214","0.0019","medium","low","kbo_pitcher_type_splits","152","","","","","","","","","kbo-hitter-abilities-v2-compressed"
"2025","50854","KBO-50854","SSG 랜더스","최지훈","OF","KBO","0","574","517","35","6","2","13","8","9","13","12","8","13","10","0.8172","0.2496","0.2706","0.8374","0.7308","0.8348","0.5438","0.2807","0.0934","0.0135","0.0774","0.1582","0.1643","0.7886","0.0308","0.0093","high","medium","kbo_pitcher_type_splits","517","","","","","","","","","kbo-hitter-abilities-v2-compressed"
"2025","69813","KBO-69813","SSG 랜더스","하재훈","OF","KBO","0","61","56","3","0","0","9","11","10","9","10","1","10","10","0.3350","0.6263","0.4353","0.3466","0.3780","0.5220","0.4522","0.2193","0.1387","0.0317","0.0816","0.2523","0.1204","0.6529","0.0226","0.0035","low","very_low","kbo_pitcher_type_splits","56","","","","","","","","","kbo-hitter-abilities-v2-compressed"
"2025","62895","KBO-62895","SSG 랜더스","한유섬","OF","KBO","0","511","455","1","2","0","12","13","11","9","10","4","7","12","0.7324","0.8064","0.5692","0.2836","0.4517","0.1200","0.6593","0.2707","0.1471","0.0280","0.0903","0.2285","0.0241","0.7716","0.0157","0.0010","high","medium","kbo_pitcher_type_splits","455","","","","","","","","","kbo-hitter-abilities-v2-compressed"
"2025","50840","KBO-50840","SSG 랜더스","현원회","IF","KBO","0","62","59","0","0","0","11","10","10","10","11","1","10","10","0.6287","0.4513","0.3807","0.4239","0.5555","0.4331","0.5292","0.2781","0.1047","0.0192","0.0750","0.2199","0.0586","0.7488","0.0191","0.0029","low","very_low","kbo_pitcher_type_splits","59","","","","","","","","","kbo-hitter-abilities-v2-compressed"
"2025","55897","KBO-55897","SSG 랜더스","홍대인","IF","KBO","0","5","5","2","0","0","10","10","10","10","10","1","10","10","0.5043","0.5036","0.4988","0.4986","0.5016","0.5075","0.4707","0.2592","0.1204","0.0200","0.0871","0.2059","0.1197","0.7073","0.0262","0.0040","very_low","very_low","kbo_pitcher_type_splits","5","","","","","","","","","kbo-hitter-abilities-v2-compressed"
"2025","63123","KBO-63123","두산 베어스","강승호","IF","KBO","0","400","360","17","3","1","9","12","7","7","10","5","13","11","0.3140","0.6872","0.1662","0.1380","0.4039","0.7852","0.5583","0.2418","0.1340","0.0202","0.0663","0.2652","0.1303","0.7958","0.0268","0.0074","high","medium","kbo_pitcher_type_splits","360","","","","","","","","","kbo-hitter-abilities-v2-compressed"
"2025","51269","KBO-51269","두산 베어스","강현구","OF","KBO","0","2","2","0","0","0","10","10","10","10","10","1","10","10","0.5010","0.5030","0.5011","0.5008","0.4973","0.5013","0.5000","0.2570","0.1239","0.0206","0.0896","0.2021","0.0821","0.7488","0.0267","0.0041","very_low","none","kbo_pitcher_type_splits","2","","","","","","","","","kbo-hitter-abilities-v2-compressed"
"2025","66112","KBO-66112","두산 베어스","김기연","C","KBO","0","245","219","1","1","0","10","8","10","12","10","8","9","11","0.4480","0.2465","0.3762","0.6813","0.5099","0.2622","0.5904","0.2515","0.0867","0.0119","0.0816","0.1844","0.0418","0.7716","0.0191","0.0017","medium","low","kbo_pitcher_type_splits","219","","","","","","","","","kbo-hitter-abilities-v2-compressed"
"2025","69238","KBO-69238","두산 베어스","김대한","OF","KBO","0","37","36","1","0","0","10","10","10","11","10","1","10","10","0.4492","0.5156","0.4092","0.5642","0.5045","0.5135","0.4859","0.2442","0.1150","0.0227","0.0740","0.1870","0.0896","0.6807","0.0234","0.0036","low","very_low","kbo_pitcher_type_splits","36","","","","","","","","","kbo-hitter-abilities-v2-compressed"
"2025","52267","KBO-52267","두산 베어스","김동준","IF","KBO","0","100","93","2","0","0","10","10","9","9","10","4","10","10","0.4559","0.4931","0.3195","0.3002","0.4599","0.4804","0.5145","0.2498","0.1121","0.0205","0.0707","0.2481","0.0803","0.7073","0.0176","0.0027","medium","very_low","kbo_pitcher_type_splits","93","","","","","","","","","kbo-hitter-abilities-v2-compressed"
"2025","53554","KBO-53554","두산 베어스","김민석","OF","KBO","0","247","228","5","3","1","9","8","8","9","10","5","11","9","0.2981","0.2345","0.1704","0.2782","0.3925","0.6316","0.3407","0.2385","0.0873","0.0089","0.0609","0.2352","0.0792","0.6992","0.0377","0.0105","medium","low","kbo_pitcher_type_splits","228","","","","","","","","","kbo-hitter-abilities-v2-compressed"
"2025","65269","KBO-65269","두산 베어스","김민혁","IF","KBO","0","21","17","0","0","0","10","10","11","10","10","1","10","10","0.4644","0.5458","0.5626","0.4811","0.4737","0.4988","0.5020","0.2411","0.1337","0.0257","0.1086","0.2117","0.0746","0.7488","0.0243","0.0037","very_low","very_low","kbo_pitcher_type_splits","17","","","","","","","","","kbo-hitter-abilities-v2-compressed"
"2025","55216","KBO-55216","두산 베어스","김성재","C","KBO","0","1","1","0","0","0","10","10","10","10","10","1","10","10","0.5011","0.5020","0.5010","0.5016","0.5006","0.5007","0.5000","0.2595","0.1252","0.0208","0.0905","0.1942","0.0821","0.7488","0.0267","0.0041","very_low","none","kbo_pitcher_type_splits","1","","","","","","","","","kbo-hitter-abilities-v2-compressed"
"2025","63257","KBO-63257","두산 베어스","김인태","OF","KBO","0","225","183","1","1","0","9","10","13","9","10","1","10","11","0.2552","0.4720","0.8376","0.2770","0.3707","0.3925","0.5647","0.2304","0.1189","0.0157","0.1389","0.2357","0.0402","0.6807","0.0184","0.0016","medium","low","kbo_pitcher_type_splits","183","","","","","","","","","kbo-hitter-abilities-v2-compressed"
"2025","78224","KBO-78224","두산 베어스","김재환","OF","KBO","0","407","344","9","7","0","10","13","14","9","10","1","10","10","0.3786","0.7998","0.8830","0.3035","0.4187","0.5434","0.4991","0.2460","0.1546","0.0298","0.1305","0.2280","0.0724","0.7625","0.0461","0.0011","high","medium","kbo_pitcher_type_splits","344","","","","","","","","","kbo-hitter-abilities-v2-compressed"
"2025","55226","KBO-55226","두산 베어스","김준상","IF","KBO","0","17","15","0","0","0","10","10","10","10","10","4","10","10","0.4970","0.4994","0.4644","0.4519","0.4891","0.5014","0.5005","0.2540","0.1186","0.0180","0.0781","0.2360","0.0760","0.7488","0.0247","0.0038","very_low","very_low","kbo_pitcher_type_splits","15","","","","","","","","","kbo-hitter-abilities-v2-compressed"
"2025","54219","KBO-54219","두산 베어스","류현준","C","KBO","0","22","22","0","0","0","10","10","10","10","10","1","10","10","0.4498","0.4655","0.4432","0.4844","0.4682","0.4993","0.4990","0.2395","0.1036","0.0172","0.0749","0.2100","0.0775","0.7488","0.0252","0.0039","very_low","very_low","kbo_pitcher_type_splits","22","","","","","","","","","kbo-hitter-abilities-v2-compressed"
"2025","64468","KBO-64468","두산 베어스","박계범","IF","KBO","0","198","175","4","5","1","11","9","9","10","10","11","11","10","0.6132","0.3291","0.3280","0.3865","0.5347","0.5654","0.4137","0.2626","0.1042","0.0104","0.0777","0.2168","0.0737","0.7491","0.0576","0.0110","medium","low","kbo_pitcher_type_splits","175","","","","","","","","","kbo-hitter-abilities-v2-compressed"
"2025","53204","KBO-53204","두산 베어스","박민준","C","KBO","0","2","2","0","0","0","10","10","10","10","10","1","10","10","0.5010","0.5030","0.5011","0.5008","0.4983","0.5013","0.5000","0.2570","0.1239","0.0206","0.0896","0.2021","0.0821","0.7488","0.0267","0.0041","very_low","none","kbo_pitcher_type_splits","2","","","","","","","","","kbo-hitter-abilities-v2-compressed"
"2025","51298","KBO-51298","두산 베어스","박성재","C","KBO","0","7","7","0","0","0","10","10","10","10","10","1","10","10","0.4887","0.5015","0.4947","0.4824","0.4805","0.5025","0.5000","0.2450","0.1181","0.0197","0.0855","0.2301","0.0821","0.7488","0.0267","0.0041","very_low","none","kbo_pitcher_type_splits","7","","","","","","","","","kbo-hitter-abilities-v2-compressed"
"2025","55252","KBO-55252","두산 베어스","박준순","IF","KBO","0","298","282","12","5","0","13","9","7","12","11","5","12","11","0.7534","0.3426","0.1322","0.6569","0.6382","0.7466","0.5607","0.2780","0.1038","0.0153","0.0481","0.1900","0.1176","0.7949","0.0462","0.0015","medium","low","kbo_pitcher_type_splits","282","","","","","","","","","kbo-hitter-abilities-v2-compressed"
"2025","66928","KBO-66928","두산 베어스","박준영","IF","KBO","0","126","111","3","1","0","10","10","10","9","10","4","10","10","0.3824","0.4205","0.4401","0.3577","0.4649","0.4900","0.5380","0.2427","0.1120","0.0137","0.0847","0.2284","0.0817","0.8067","0.0268","0.0024","medium","low","kbo_pitcher_type_splits","111","","","","","","","","","kbo-hitter-abilities-v2-compressed"
"2025","50204","KBO-50204","두산 베어스","박지훈","IF","KBO","0","55","48","1","3","0","12","11","10","10","11","4","10","10","0.6559","0.5719","0.5431","0.4981","0.5900","0.4551","0.4708","0.3123","0.1327","0.0200","0.0912","0.2040","0.0681","0.7716","0.0578","0.0027","low","very_low","kbo_pitcher_type_splits","48","","","","","","","","","kbo-hitter-abilities-v2-compressed"
"2025","51203","KBO-51203","두산 베어스","안재석","IF","KBO","0","147","135","3","2","0","12","12","10","11","11","4","10","10","0.7498","0.7291","0.3942","0.6331","0.6471","0.5312","0.4388","0.2945","0.1815","0.0247","0.0816","0.1887","0.0711","0.7298","0.0334","0.0021","medium","low","kbo_pitcher_type_splits","135","","","","","","","","","kbo-hitter-abilities-v2-compressed"
"2025","64153","KBO-64153","두산 베어스","양석환","IF","KBO","0","294","262","1","1","0","10","13","10","8","10","1","8","11","0.4580","0.7504","0.4120","0.1729","0.4625","0.2261","0.6154","0.2520","0.1454","0.0256","0.0841","0.2579","0.0375","0.7716","0.0172","0.0015","medium","low","kbo_pitcher_type_splits","262","","","","","","","","","kbo-hitter-abilities-v2-compressed"
"2025","76232","KBO-76232","두산 베어스","양의지","C","KBO","0","517","454","6","5","1","15","14","12","14","13","1","8","10","0.9083","0.8588","0.6785","0.8821","0.7592","0.2453","0.3768","0.3235","0.1835","0.0358","0.0959","0.1339","0.0421","0.7180","0.0264","0.0050","high","medium","kbo_pitcher_type_splits","454","","","","","","","","","kbo-hitter-abilities-v2-compressed"
"2025","54205","KBO-54205","두산 베어스","여동건","IF","KBO","0","21","19","1","0","0","10","10","10","11","10","1","10","10","0.4505","0.4742","0.5247","0.5553","0.4824","0.5137","0.4814","0.2371","0.1062","0.0174","0.0921","0.1786","0.0945","0.6807","0.0247","0.0038","very_low","very_low","kbo_pitcher_type_splits","19","","","","","","","","","kbo-hitter-abilities-v2-compressed"
"2025","50208","KBO-50208","두산 베어스","오명진","IF","KBO","0","371","331","8","4","1","11","9","9","8","10","11","11","9","0.6393","0.3452","0.2795","0.2157","0.4884","0.5884","0.3163","0.2627","0.1082","0.0130","0.0767","0.2412","0.0743","0.6938","0.0327","0.0074","high","medium","kbo_pitcher_type_splits","331","","","","","","","","","kbo-hitter-abilities-v2-compressed"
"2025","55224","KBO-55224","두산 베어스","이선우","IF","KBO","0","11","11","0","0","0","10","10","10","10","10","1","10","10","0.4988","0.5085","0.4853","0.5141","0.4953","0.5044","0.4985","0.2542","0.1229","0.0190","0.0824","0.1947","0.0789","0.7488","0.0257","0.0040","very_low","very_low","kbo_pitcher_type_splits","11","","","","","","","","","kbo-hitter-abilities-v2-compressed"
"2025","67207","KBO-67207","두산 베어스","이유찬","IF","KBO","0","311","269","14","3","0","10","7","12","10","10","10","12","11","0.3986","0.1548","0.7278","0.4534","0.4847","0.7030","0.6297","0.2472","0.0695","0.0076","0.1025","0.2083","0.1215","0.8120","0.0291","0.0014","high","low","kbo_pitcher_type_splits","269","","","","","","","","","kbo-hitter-abilities-v2-compressed"
"2025","54236","KBO-54236","두산 베어스","임종성","IF","KBO","0","89","83","1","0","0","11","11","9","9","10","4","10","11","0.6126","0.5764","0.2936","0.3284","0.5109","0.4317","0.5535","0.2689","0.1237","0.0217","0.0642","0.2414","0.0681","0.7716","0.0178","0.0027","low","very_low","kbo_pitcher_type_splits","83","","","","","","","","","kbo-hitter-abilities-v2-compressed"
"2025","63202","KBO-63202","두산 베어스","장승현","C","KBO","0","2","2","0","0","0","10","10","10","10","10","1","10","10","0.5010","0.5030","0.5011","0.5036","0.4990","0.5013","0.5000","0.2570","0.1239","0.0206","0.0896","0.1923","0.0821","0.7488","0.0267","0.0041","very_low","none","kbo_pitcher_type_splits","2","","","","","","","","","kbo-hitter-abilities-v2-compressed"
"2025","54214","KBO-54214","두산 베어스","전다민","OF","KBO","0","12","12","3","0","1","10","10","10","10","10","1","10","11","0.4768","0.4950","0.4825","0.5368","0.4951","0.5079","0.5516","0.2430","0.1129","0.0188","0.0816","0.1751","0.1393","0.8067","0.0262","0.0236","very_low","very_low","kbo_pitcher_type_splits","12","","","","","","","","","kbo-hitter-abilities-v2-compressed"
"2025","79231","KBO-79231","두산 베어스","정수빈","OF","KBO","0","546","462","39","2","1","11","9","13","15","11","12","14","10","0.5593","0.2606","0.8021","0.9062","0.6185","0.8431","0.4078","0.2584","0.0972","0.0125","0.1086","0.1186","0.1834","0.6834","0.0142","0.0051","high","medium","kbo_pitcher_type_splits","462","","","","","","","","","kbo-hitter-abilities-v2-compressed"
"2025","66209","KBO-66209","두산 베어스","조수행","OF","KBO","0","140","119","37","3","1","10","9","11","10","10","11","11","11","0.4723","0.2510","0.6284","0.5175","0.4903","0.6077","0.5774","0.2521","0.0760","0.0088","0.0964","0.2026","0.4420","0.7976","0.0466","0.0130","medium","low","kbo_pitcher_type_splits","119","","","","","","","","","kbo-hitter-abilities-v2-compressed"
"2025","52208","KBO-52208","두산 베어스","천현재","OF","KBO","0","3","3","0","1","0","10","10","10","10","10","1","10","10","0.5002","0.5035","0.5006","0.5059","0.4990","0.5017","0.5000","0.2545","0.1227","0.0204","0.0888","0.1904","0.0821","0.7488","0.0467","0.0041","very_low","none","kbo_pitcher_type_splits","3","","","","","","","","","kbo-hitter-abilities-v2-compressed"
"2025","68362","KBO-68362","두산 베어스","추재현","OF","KBO","0","87","81","0","0","0","10","10","9","11","10","5","10","10","0.4157","0.4631","0.2977","0.5582","0.4779","0.5053","0.5309","0.2443","0.1140","0.0166","0.0649","0.1958","0.0578","0.7488","0.0188","0.0029","low","very_low","kbo_pitcher_type_splits","81","","","","","","","","","kbo-hitter-abilities-v2-compressed"
"2025","55208","KBO-55208","두산 베어스","케이브","OF","KBO","0","593","538","18","8","0","14","13","8","11","12","1","13","11","0.8608","0.8160","0.2424","0.6100","0.6681","0.7626","0.6408","0.2934","0.1577","0.0261","0.0752","0.1957","0.0913","0.8746","0.0386","0.0009","high","medium","kbo_pitcher_type_splits","538","","","","","","","","","kbo-hitter-abilities-v2-compressed"
"2025","66233","KBO-66233","두산 베어스","홍성호","OF","KBO","0","27","26","0","0","0","11","11","10","10","10","1","10","10","0.5752","0.5820","0.4532","0.4629","0.5311","0.4873","0.5069","0.2795","0.1559","0.0323","0.0799","0.2174","0.0708","0.7488","0.0230","0.0035","very_low","very_low","kbo_pitcher_type_splits","26","","","","","","","","","kbo-hitter-abilities-v2-compressed"
"2025","54506","KBO-54506","롯데 자이언츠","강승구","C","KBO","0","1","1","0","0","0","10","10","10","10","10","1","10","10","0.5011","0.5020","0.5010","0.5016","0.5008","0.5007","0.5000","0.2595","0.1252","0.0208","0.0905","0.1942","0.0821","0.7488","0.0267","0.0041","very_low","none","kbo_pitcher_type_splits","1","","","","","","","","","kbo-hitter-abilities-v2-compressed"
"2025","69517","KBO-69517","롯데 자이언츠","고승민","IF","KBO","0","538","469","6","4","0","12","8","12","13","12","10","10","12","0.7133","0.1839","0.7420","0.8251","0.6744","0.3769","0.6710","0.2693","0.0872","0.0096","0.1021","0.1608","0.0436","0.7805","0.0230","0.0009","high","medium","kbo_pitcher_type_splits","469","","","","","","","","","kbo-hitter-abilities-v2-compressed"
"2025","52504","KBO-52504","롯데 자이언츠","김동혁","OF","KBO","0","114","89","17","2","0","10","9","13","10","10","8","12","10","0.4163","0.3479","0.7504","0.4297","0.4479","0.7057","0.5336","0.2445","0.0986","0.0098","0.1268","0.2132","0.2319","0.7588","0.0367","0.0023","medium","low","kbo_pitcher_type_splits","89","","","","","","","","","kbo-hitter-abilities-v2-compressed"
"2025","55502","KBO-55502","롯데 자이언츠","김동현","OF","FUTURES","-2","318","259","0","","","9","11","11","8","9","1","5","8","0.6259","0.7958","0.8181","0.5111","0.5800","0.1454","0.5000","0.3010","0.1879","0.0316","0.1530","0.1679","0.0249","0.6957","","","high","medium","futures_contact_k_proxy","0","","","","","","","","","kbo-hitter-abilities-v2-compressed"
"2025","77564","KBO-77564","롯데 자이언츠","김민성","IF","KBO","0","254","214","1","1","0","10","10","13","11","10","5","8","11","0.4220","0.3868","0.8196","0.6427","0.4951","0.2336","0.5821","0.2491","0.1103","0.0144","0.1190","0.1910","0.0375","0.6807","0.0172","0.0015","medium","low","kbo_pitcher_type_splits","214","","","","","","","","","kbo-hitter-abilities-v2-compressed"
"2025","52514","KBO-52514","롯데 자이언츠","김세민","IF","FUTURES","-2","189","170","10","","","7","9","7","9","8","1","10","9","0.3420","0.5921","0.2741","0.6284","0.4566","0.7294","0.5789","0.2743","0.1499","0.0249","0.1001","0.1599","0.1320","0.6979","","","medium","low","futures_contact_k_proxy","0","","","","","","","","","kbo-hitter-abilities-v2-compressed"
"2025","51551","KBO-51551","롯데 자이언츠","나승엽","IF","KBO","0","392","328","0","5","0","9","12","14","13","10","6","9","10","0.2531","0.6948","0.8773","0.7763","0.4598","0.3303","0.4677","0.2365","0.1300","0.0226","0.1304","0.1720","0.0233","0.7488","0.0360","0.0012","high","medium","kbo_pitcher_type_splits","328","","","","","","","","","kbo-hitter-abilities-v2-compressed"
"2025","62931","KBO-62931","롯데 자이언츠","노진혁","IF","KBO","0","69","63","0","0","0","11","11","10","10","10","1","10","10","0.5851","0.5546","0.4461","0.3778","0.5178","0.5033","0.5331","0.2651","0.1266","0.0184","0.0837","0.2344","0.0570","0.7488","0.0186","0.0029","low","very_low","kbo_pitcher_type_splits","63","","","","","","","","","kbo-hitter-abilities-v2-compressed"
"2025","54529","KBO-54529","롯데 자이언츠","레이예스","OF","KBO","0","643","573","8","6","0","15","12","11","15","13","1","8","11","0.9122","0.7428","0.5747","0.9251","0.8174","0.2185","0.6456","0.3168","0.1451","0.0203","0.0904","0.1152","0.0425","0.8049","0.0257","0.0007","high","medium","kbo_pitcher_type_splits","573","","","","","","","","","kbo-hitter-abilities-v2-compressed"
"2025","55509","KBO-55509","롯데 자이언츠","박건우","C","KBO","0","3","3","0","0","0","10","10","10","10","10","1","10","10","0.5093","0.5035","0.5006","0.5017","0.5067","0.5037","0.4985","0.2739","0.1227","0.0204","0.0888","0.2002","0.0789","0.7488","0.0257","0.0040","very_low","very_low","kbo_pitcher_type_splits","3","","","","","","","","","kbo-hitter-abilities-v2-compressed"
"2025","62802","KBO-62802","롯데 자이언츠","박승욱","IF","KBO","0","92","84","2","0","0","9","9","9","9","10","5","10","10","0.3224","0.3195","0.3372","0.2866","0.3909","0.5097","0.5051","0.2294","0.0850","0.0110","0.0737","0.2584","0.0848","0.7073","0.0186","0.0029","low","very_low","kbo_pitcher_type_splits","84","","","","","","","","","kbo-hitter-abilities-v2-compressed"
"2025","55563","KBO-55563","롯데 자이언츠","박재엽","C","KBO","0","16","14","0","0","0","10","10","10","10","10","1","10","10","0.5259","0.5454","0.5299","0.4840","0.5014","0.5002","0.5020","0.2650","0.1460","0.0268","0.0961","0.2122","0.0746","0.7488","0.0243","0.0037","very_low","very_low","kbo_pitcher_type_splits","14","","","","","","","","","kbo-hitter-abilities-v2-compressed"
"2025","55530","KBO-55530","롯데 자이언츠","박찬형","IF","KBO","0","148","129","2","4","0","13","12","10","12","11","1","10","10","0.7628","0.6757","0.3897","0.6565","0.6395","0.4794","0.4141","0.3066","0.1469","0.0206","0.0812","0.1839","0.0560","0.7073","0.0490","0.0019","medium","low","kbo_pitcher_type_splits","129","","","","","","","","","kbo-hitter-abilities-v2-compressed"
"2025","54507","KBO-54507","롯데 자이언츠","백두산","C","FUTURES","-2","97","87","1","","","7","10","7","7","7","1","8","8","0.3071","0.7041","0.3389","0.2654","0.2905","0.5241","0.4752","0.2570","0.1897","0.0365","0.1012","0.2396","0.0711","0.6325","","","low","very_low","futures_contact_k_proxy","0","","","","","","","","","kbo-hitter-abilities-v2-compressed"
"2025","51528","KBO-51528","롯데 자이언츠","손성빈","C","KBO","0","69","62","0","0","0","9","10","10","10","10","5","10","10","0.3201","0.4182","0.3958","0.3778","0.3920","0.4523","0.5164","0.2174","0.0966","0.0184","0.0778","0.2344","0.0652","0.7488","0.0212","0.0033","low","very_low","kbo_pitcher_type_splits","62","","","","","","","","","kbo-hitter-abilities-v2-compressed"
