"season","kbo_player_id","player_uid","snapshot_team","player_name","position_group","split_category","split_label","AVG","AB","H","2B","3B","HR","RBI","BB","HBP","SO","GDP","source_url"
"2025","52807","KBO-52807","SSG 랜더스","임근우","OF","inning","4~6회","0.000","2","0","0","0","0","0","0","0","0","0","https://www.koreabaseball.com/Record/Player/HitterDetail/Situation.aspx?playerId=52807"
"2025","52807","KBO-52807","SSG 랜더스","임근우","OF","inning","4회","0.000","1","0","0","0","0","0","0","0","0","0","https://www.koreabaseball.com/Record/Player/HitterDetail/Situation.aspx?playerId=52807"
"2025","52807","KBO-52807","SSG 랜더스","임근우","OF","inning","6회","0.000","1","0","0","0","0","0","0","0","0","0","https://www.koreabaseball.com/Record/Player/HitterDetail/Situation.aspx?playerId=52807"
"2025","52807","KBO-52807","SSG 랜더스","임근우","OF","inning","7회","0.000","1","0","0","0","0","0","0","0","0","0","https://www.koreabaseball.com/Record/Player/HitterDetail/Situation.aspx?playerId=52807"
"2025","52807","KBO-52807","SSG 랜더스","임근우","OF","inning","7회이후","0.000","2","0","0","0","0","0","0","0","0","0","https://www.koreabaseball.com/Record/Player/HitterDetail/Situation.aspx?playerId=52807"
"2025","52807","KBO-52807","SSG 랜더스","임근우","OF","inning","8회","0.000","1","0","0","0","0","0","0","0","0","0","https://www.koreabaseball.com/Record/Player/HitterDetail/Situation.aspx?playerId=52807"
"2025","52807","KBO-52807","SSG 랜더스","임근우","OF","out_count","0아웃","0.000","1","0","0","0","0","0","0","0","0","0","https://www.koreabaseball.com/Record/Player/HitterDetail/Situation.aspx?playerId=52807"
"2025","52807","KBO-52807","SSG 랜더스","임근우","OF","out_count","1아웃","0.000","2","0","0","0","0","0","0","0","0","0","https://www.koreabaseball.com/Record/Player/HitterDetail/Situation.aspx?playerId=52807"
"2025","52807","KBO-52807","SSG 랜더스","임근우","OF","out_count","2아웃","0.000","2","0","0","0","0","0","0","0","1","0","https://www.koreabaseball.com/Record/Player/HitterDetail/Situation.aspx?playerId=52807"
"2025","52807","KBO-52807","SSG 랜더스","임근우","OF","pitcher_type","우투수","0.000","4","0","0","0","0","0","0","0","1","0","https://www.koreabaseball.com/Record/Player/HitterDetail/Situation.aspx?playerId=52807"
"2025","52807","KBO-52807","SSG 랜더스","임근우","OF","pitcher_type","좌투수","0.000","1","0","0","0","0","0","0","0","0","0","https://www.koreabaseball.com/Record/Player/HitterDetail/Situation.aspx?playerId=52807"
"2025","52807","KBO-52807","SSG 랜더스","임근우","OF","runner_state","1,2루","0.000","1","0","0","0","0","0","0","0","1","0","https://www.koreabaseball.com/Record/Player/HitterDetail/Situation.aspx?playerId=52807"
"2025","52807","KBO-52807","SSG 랜더스","임근우","OF","runner_state","1,3루","0.000","1","0","0","0","0","0","0","0","0","0","https://www.koreabaseball.com/Record/Player/HitterDetail/Situation.aspx?playerId=52807"
"2025","52807","KBO-52807","SSG 랜더스","임근우","OF","runner_state","1루","0.000","1","0","0","0","0","0","0","0","0","0","https://www.koreabaseball.com/Record/Player/HitterDetail/Situation.aspx?playerId=52807"
"2025","52807","KBO-52807","SSG 랜더스","임근우","OF","runner_state","득점권","0.000","2","0","0","0","0","0","0","0","1","0","https://www.koreabaseball.com/Record/Player/HitterDetail/Situation.aspx?playerId=52807"
"2025","52807","KBO-52807","SSG 랜더스","임근우","OF","runner_state","주자없음","0.000","2","0","0","0","0","0","0","0","0","0","https://www.koreabaseball.com/Record/Player/HitterDetail/Situation.aspx?playerId=52807"
"2025","52807","KBO-52807","SSG 랜더스","임근우","OF","runner_state","주자있음","0.000","3","0","0","0","0","0","0","0","1","0","https://www.koreabaseball.com/Record/Player/HitterDetail/Situation.aspx?playerId=52807"
"2025","53123","KBO-53123","LG 트윈스","오스틴","IF","ball_count","0-0","0.390","41","16","2","0","7","16","5","0","0","0","https://www.koreabaseball.com/Record/Player/HitterDetail/Situation.aspx?playerId=53123"
"2025","53123","KBO-53123","LG 트윈스","오스틴","IF","ball_count","0-1","0.296","54","16","5","0","2","9","0","0","0","1","https://www.koreabaseball.com/Record/Player/HitterDetail/Situation.aspx?playerId=53123"
"2025","53123","KBO-53123","LG 트윈스","오스틴","IF","ball_count","0-2","0.324","34","11","2","0","2","9","0","0","13","0","https://www.koreabaseball.com/Record/Player/HitterDetail/Situation.aspx?playerId=53123"
"2025","53123","KBO-53123","LG 트윈스","오스틴","IF","ball_count","1-0","0.476","42","20","5","1","4","16","0","0","0","2","https://www.koreabaseball.com/Record/Player/HitterDetail/Situation.aspx?playerId=53123"
"2025","53123","KBO-53123","LG 트윈스","오스틴","IF","ball_count","1-1","0.372","43","16","1","0","3","8","0","0","0","0","https://www.koreabaseball.com/Record/Player/HitterDetail/Situation.aspx?playerId=53123"
"2025","53123","KBO-53123","LG 트윈스","오스틴","IF","ball_count","1-2","0.236","55","13","3","0","2","6","0","0","17","2","https://www.koreabaseball.com/Record/Player/HitterDetail/Situation.aspx?playerId=53123"
"2025","53123","KBO-53123","LG 트윈스","오스틴","IF","ball_count","2-0","0.316","19","6","0","0","3","4","1","1","0","0","https://www.koreabaseball.com/Record/Player/HitterDetail/Situation.aspx?playerId=53123"
"2025","53123","KBO-53123","LG 트윈스","오스틴","IF","ball_count","2-1","0.417","24","10","3","0","2","6","0","0","0","2","https://www.koreabaseball.com/Record/Player/HitterDetail/Situation.aspx?playerId=53123"
"2025","53123","KBO-53123","LG 트윈스","오스틴","IF","ball_count","2-2","0.203","59","12","3","0","4","10","0","1","22","2","https://www.koreabaseball.com/Record/Player/HitterDetail/Situation.aspx?playerId=53123"
"2025","53123","KBO-53123","LG 트윈스","오스틴","IF","ball_count","3-0","-","0","0","0","0","0","0","10","0","0","0","https://www.koreabaseball.com/Record/Player/HitterDetail/Situation.aspx?playerId=53123"
"2025","53123","KBO-53123","LG 트윈스","오스틴","IF","ball_count","3-1","0.364","11","4","1","0","0","5","29","0","0","0","https://www.koreabaseball.com/Record/Player/HitterDetail/Situation.aspx?playerId=53123"
"2025","53123","KBO-53123","LG 트윈스","오스틴","IF","ball_count","3-2","0.209","43","9","0","0","2","6","16","0","10","2","https://www.koreabaseball.com/Record/Player/HitterDetail/Situation.aspx?playerId=53123"
"2025","53123","KBO-53123","LG 트윈스","오스틴","IF","batting_order","2번타자","-","0","0","0","0","0","0","1","0","0","0","https://www.koreabaseball.com/Record/Player/HitterDetail/Situation.aspx?playerId=53123"
"2025","53123","KBO-53123","LG 트윈스","오스틴","IF","batting_order","3번타자","0.315","410","129","24","1","29","86","58","2","59","9","https://www.koreabaseball.com/Record/Player/HitterDetail/Situation.aspx?playerId=53123"
"2025","53123","KBO-53123","LG 트윈스","오스틴","IF","batting_order","4번타자","0.333","9","3","1","0","2","8","0","0","1","2","https://www.koreabaseball.com/Record/Player/HitterDetail/Situation.aspx?playerId=53123"
"2025","53123","KBO-53123","LG 트윈스","오스틴","IF","batting_order","5번타자","0.000","4","0","0","0","0","0","0","0","2","0","https://www.koreabaseball.com/Record/Player/HitterDetail/Situation.aspx?playerId=53123"
"2025","53123","KBO-53123","LG 트윈스","오스틴","IF","batting_order","7번타자","0.500","2","1","0","0","0","0","1","0","0","0","https://www.koreabaseball.com/Record/Player/HitterDetail/Situation.aspx?playerId=53123"
"2025","53123","KBO-53123","LG 트윈스","오스틴","IF","batting_order","8번타자","-","0","0","0","0","0","1","1","0","0","0","https://www.koreabaseball.com/Record/Player/HitterDetail/Situation.aspx?playerId=53123"
"2025","53123","KBO-53123","LG 트윈스","오스틴","IF","inning","1~3회","0.288","163","47","5","0","12","35","23","0","28","3","https://www.koreabaseball.com/Record/Player/HitterDetail/Situation.aspx?playerId=53123"
"2025","53123","KBO-53123","LG 트윈스","오스틴","IF","inning","1회","0.247","97","24","2","0","6","14","11","0","20","3","https://www.koreabaseball.com/Record/Player/HitterDetail/Situation.aspx?playerId=53123"
"2025","53123","KBO-53123","LG 트윈스","오스틴","IF","inning","2회","0.444","9","4","1","0","0","2","2","0","0","0","https://www.koreabaseball.com/Record/Player/HitterDetail/Situation.aspx?playerId=53123"
"2025","53123","KBO-53123","LG 트윈스","오스틴","IF","inning","3회","0.333","57","19","2","0","6","19","10","0","8","0","https://www.koreabaseball.com/Record/Player/HitterDetail/Situation.aspx?playerId=53123"
"2025","53123","KBO-53123","LG 트윈스","오스틴","IF","inning","4~6회","0.329","140","46","13","0","11","33","20","2","14","4","https://www.koreabaseball.com/Record/Player/HitterDetail/Situation.aspx?playerId=53123"
"2025","53123","KBO-53123","LG 트윈스","오스틴","IF","inning","4회","0.326","46","15","2","0","3","10","8","0","3","0","https://www.koreabaseball.com/Record/Player/HitterDetail/Situation.aspx?playerId=53123"
"2025","53123","KBO-53123","LG 트윈스","오스틴","IF","inning","5회","0.333","54","18","8","0","4","12","5","0","7","2","https://www.koreabaseball.com/Record/Player/HitterDetail/Situation.aspx?playerId=53123"
"2025","53123","KBO-53123","LG 트윈스","오스틴","IF","inning","6회","0.325","40","13","3","0","4","11","7","2","4","2","https://www.koreabaseball.com/Record/Player/HitterDetail/Situation.aspx?playerId=53123"
"2025","53123","KBO-53123","LG 트윈스","오스틴","IF","inning","7회","0.347","49","17","2","1","4","13","8","0","7","1","https://www.koreabaseball.com/Record/Player/HitterDetail/Situation.aspx?playerId=53123"
"2025","53123","KBO-53123","LG 트윈스","오스틴","IF","inning","7회이후","0.328","122","40","7","1","8","27","18","0","20","4","https://www.koreabaseball.com/Record/Player/HitterDetail/Situation.aspx?playerId=53123"
"2025","53123","KBO-53123","LG 트윈스","오스틴","IF","inning","8회","0.392","51","20","5","0","3","13","9","0","9","3","https://www.koreabaseball.com/Record/Player/HitterDetail/Situation.aspx?playerId=53123"
"2025","53123","KBO-53123","LG 트윈스","오스틴","IF","inning","9회","0.176","17","3","0","0","1","1","1","0","3","0","https://www.koreabaseball.com/Record/Player/HitterDetail/Situation.aspx?playerId=53123"
"2025","53123","KBO-53123","LG 트윈스","오스틴","IF","inning","연장","0.000","5","0","0","0","0","0","0","0","1","0","https://www.koreabaseball.com/Record/Player/HitterDetail/Situation.aspx?playerId=53123"
"2025","53123","KBO-53123","LG 트윈스","오스틴","IF","out_count","0아웃","0.323","124","40","9","0","8","20","18","2","16","2","https://www.koreabaseball.com/Record/Player/HitterDetail/Situation.aspx?playerId=53123"
"2025","53123","KBO-53123","LG 트윈스","오스틴","IF","out_count","1아웃","0.323","155","50","11","0","15","41","14","0","27","9","https://www.koreabaseball.com/Record/Player/HitterDetail/Situation.aspx?playerId=53123"
"2025","53123","KBO-53123","LG 트윈스","오스틴","IF","out_count","2아웃","0.295","146","43","5","1","8","34","29","0","19","0","https://www.koreabaseball.com/Record/Player/HitterDetail/Situation.aspx?playerId=53123"
"2025","53123","KBO-53123","LG 트윈스","오스틴","IF","pitcher_type","언더투수","0.333","15","5","1","0","2","7","1","0","3","0","https://www.koreabaseball.com/Record/Player/HitterDetail/Situation.aspx?playerId=53123"
"2025","53123","KBO-53123","LG 트윈스","오스틴","IF","pitcher_type","우투수","0.313","281","88","14","1","18","58","27","2","41","5","https://www.koreabaseball.com/Record/Player/HitterDetail/Situation.aspx?playerId=53123"
"2025","53123","KBO-53123","LG 트윈스","오스틴","IF","pitcher_type","좌투수","0.310","129","40","10","0","11","30","33","0","18","6","https://www.koreabaseball.com/Record/Player/HitterDetail/Situation.aspx?playerId=53123"
"2025","53123","KBO-53123","LG 트윈스","오스틴","IF","runner_state","1,2루","0.233","43","10","1","1","2","13","9","0","5","3","https://www.koreabaseball.com/Record/Player/HitterDetail/Situation.aspx?playerId=53123"
"2025","53123","KBO-53123","LG 트윈스","오스틴","IF","runner_state","1,3루","0.429","14","6","0","0","5","20","1","0","0","1","https://www.koreabaseball.com/Record/Player/HitterDetail/Situation.aspx?playerId=53123"
"2025","53123","KBO-53123","LG 트윈스","오스틴","IF","runner_state","1루","0.354","96","34","8","0","5","11","12","0","15","7","https://www.koreabaseball.com/Record/Player/HitterDetail/Situation.aspx?playerId=53123"
"2025","53123","KBO-53123","LG 트윈스","오스틴","IF","runner_state","2,3루","0.200","5","1","0","0","0","2","3","0","1","0","https://www.koreabaseball.com/Record/Player/HitterDetail/Situation.aspx?playerId=53123"
"2025","53123","KBO-53123","LG 트윈스","오스틴","IF","runner_state","2루","0.265","34","9","3","0","3","10","10","0","5","0","https://www.koreabaseball.com/Record/Player/HitterDetail/Situation.aspx?playerId=53123"
"2025","53123","KBO-53123","LG 트윈스","오스틴","IF","runner_state","3루","0.286","7","2","0","0","1","8","1","0","2","0","https://www.koreabaseball.com/Record/Player/HitterDetail/Situation.aspx?playerId=53123"
"2025","53123","KBO-53123","LG 트윈스","오스틴","IF","runner_state","득점권","0.292","113","33","6","1","11","69","25","1","16","4","https://www.koreabaseball.com/Record/Player/HitterDetail/Situation.aspx?playerId=53123"
"2025","53123","KBO-53123","LG 트윈스","오스틴","IF","runner_state","만루","0.500","10","5","2","0","0","16","1","1","3","0","https://www.koreabaseball.com/Record/Player/HitterDetail/Situation.aspx?playerId=53123"
"2025","53123","KBO-53123","LG 트윈스","오스틴","IF","runner_state","주자없음","0.306","216","66","11","0","15","15","24","1","31","0","https://www.koreabaseball.com/Record/Player/HitterDetail/Situation.aspx?playerId=53123"
"2025","53123","KBO-53123","LG 트윈스","오스틴","IF","runner_state","주자있음","0.321","209","67","14","1","16","80","37","1","31","11","https://www.koreabaseball.com/Record/Player/HitterDetail/Situation.aspx?playerId=53123"
"2025","53204","KBO-53204","두산 베어스","박민준","C","ball_count","1-2","0.000","2","0","0","0","0","0","0","0","1","0","https://www.koreabaseball.com/Record/Player/HitterDetail/Situation.aspx?playerId=53204"
"2025","53204","KBO-53204","두산 베어스","박민준","C","batting_order","4번타자","0.000","1","0","0","0","0","0","0","0","0","0","https://www.koreabaseball.com/Record/Player/HitterDetail/Situation.aspx?playerId=53204"
"2025","53204","KBO-53204","두산 베어스","박민준","C","batting_order","7번타자","0.000","1","0","0","0","0","0","0","0","1","0","https://www.koreabaseball.com/Record/Player/HitterDetail/Situation.aspx?playerId=53204"
"2025","53204","KBO-53204","두산 베어스","박민준","C","inning","7회이후","0.000","2","0","0","0","0","0","0","0","1","0","https://www.koreabaseball.com/Record/Player/HitterDetail/Situation.aspx?playerId=53204"
"2025","53204","KBO-53204","두산 베어스","박민준","C","inning","8회","0.000","1","0","0","0","0","0","0","0","0","0","https://www.koreabaseball.com/Record/Player/HitterDetail/Situation.aspx?playerId=53204"
"2025","53204","KBO-53204","두산 베어스","박민준","C","inning","9회","0.000","1","0","0","0","0","0","0","0","1","0","https://www.koreabaseball.com/Record/Player/HitterDetail/Situation.aspx?playerId=53204"
"2025","53204","KBO-53204","두산 베어스","박민준","C","out_count","1아웃","0.000","2","0","0","0","0","0","0","0","1","0","https://www.koreabaseball.com/Record/Player/HitterDetail/Situation.aspx?playerId=53204"
"2025","53204","KBO-53204","두산 베어스","박민준","C","pitcher_type","우투수","0.000","2","0","0","0","0","0","0","0","1","0","https://www.koreabaseball.com/Record/Player/HitterDetail/Situation.aspx?playerId=53204"
"2025","53204","KBO-53204","두산 베어스","박민준","C","runner_state","1루","0.000","1","0","0","0","0","0","0","0","1","0","https://www.koreabaseball.com/Record/Player/HitterDetail/Situation.aspx?playerId=53204"
"2025","53204","KBO-53204","두산 베어스","박민준","C","runner_state","2루","0.000","1","0","0","0","0","0","0","0","0","0","https://www.koreabaseball.com/Record/Player/HitterDetail/Situation.aspx?playerId=53204"
"2025","53204","KBO-53204","두산 베어스","박민준","C","runner_state","득점권","0.000","1","0","0","0","0","0","0","0","0","0","https://www.koreabaseball.com/Record/Player/HitterDetail/Situation.aspx?playerId=53204"
"2025","53204","KBO-53204","두산 베어스","박민준","C","runner_state","주자있음","0.000","2","0","0","0","0","0","0","0","1","0","https://www.koreabaseball.com/Record/Player/HitterDetail/Situation.aspx?playerId=53204"
"2025","53309","KBO-53309","키움 히어로즈","서유신","IF","ball_count","0-2","0.000","2","0","0","0","0","0","0","0","1","0","https://www.koreabaseball.com/Record/Player/HitterDetail/Situation.aspx?playerId=53309"
"2025","53309","KBO-53309","키움 히어로즈","서유신","IF","ball_count","1-0","0.000","1","0","0","0","0","0","0","0","0","0","https://www.koreabaseball.com/Record/Player/HitterDetail/Situation.aspx?playerId=53309"
"2025","53309","KBO-53309","키움 히어로즈","서유신","IF","ball_count","1-2","0.000","2","0","0","0","0","0","0","0","2","0","https://www.koreabaseball.com/Record/Player/HitterDetail/Situation.aspx?playerId=53309"
"2025","53309","KBO-53309","키움 히어로즈","서유신","IF","ball_count","2-2","0.000","2","0","0","0","0","0","0","0","1","0","https://www.koreabaseball.com/Record/Player/HitterDetail/Situation.aspx?playerId=53309"
"2025","53309","KBO-53309","키움 히어로즈","서유신","IF","ball_count","3-2","-","0","0","0","0","0","0","1","0","0","0","https://www.koreabaseball.com/Record/Player/HitterDetail/Situation.aspx?playerId=53309"
"2025","53309","KBO-53309","키움 히어로즈","서유신","IF","batting_order","1번타자","0.000","1","0","0","0","0","0","0","0","0","0","https://www.koreabaseball.com/Record/Player/HitterDetail/Situation.aspx?playerId=53309"
"2025","53309","KBO-53309","키움 히어로즈","서유신","IF","batting_order","7번타자","0.000","1","0","0","0","0","0","0","0","1","0","https://www.koreabaseball.com/Record/Player/HitterDetail/Situation.aspx?playerId=53309"
"2025","53309","KBO-53309","키움 히어로즈","서유신","IF","batting_order","9번타자","0.000","5","0","0","0","0","0","1","0","3","0","https://www.koreabaseball.com/Record/Player/HitterDetail/Situation.aspx?playerId=53309"
"2025","53309","KBO-53309","키움 히어로즈","서유신","IF","inning","1~3회","0.000","2","0","0","0","0","0","0","0","2","0","https://www.koreabaseball.com/Record/Player/HitterDetail/Situation.aspx?playerId=53309"
"2025","53309","KBO-53309","키움 히어로즈","서유신","IF","inning","2회","0.000","2","0","0","0","0","0","0","0","2","0","https://www.koreabaseball.com/Record/Player/HitterDetail/Situation.aspx?playerId=53309"
"2025","53309","KBO-53309","키움 히어로즈","서유신","IF","inning","4~6회","0.000","3","0","0","0","0","0","0","0","1","0","https://www.koreabaseball.com/Record/Player/HitterDetail/Situation.aspx?playerId=53309"
"2025","53309","KBO-53309","키움 히어로즈","서유신","IF","inning","4회","0.000","1","0","0","0","0","0","0","0","0","0","https://www.koreabaseball.com/Record/Player/HitterDetail/Situation.aspx?playerId=53309"
"2025","53309","KBO-53309","키움 히어로즈","서유신","IF","inning","5회","0.000","1","0","0","0","0","0","0","0","1","0","https://www.koreabaseball.com/Record/Player/HitterDetail/Situation.aspx?playerId=53309"
"2025","53309","KBO-53309","키움 히어로즈","서유신","IF","inning","6회","0.000","1","0","0","0","0","0","0","0","0","0","https://www.koreabaseball.com/Record/Player/HitterDetail/Situation.aspx?playerId=53309"
"2025","53309","KBO-53309","키움 히어로즈","서유신","IF","inning","7회이후","0.000","2","0","0","0","0","0","1","0","1","0","https://www.koreabaseball.com/Record/Player/HitterDetail/Situation.aspx?playerId=53309"
"2025","53309","KBO-53309","키움 히어로즈","서유신","IF","inning","8회","-","0","0","0","0","0","0","1","0","0","0","https://www.koreabaseball.com/Record/Player/HitterDetail/Situation.aspx?playerId=53309"
"2025","53309","KBO-53309","키움 히어로즈","서유신","IF","inning","9회","0.000","2","0","0","0","0","0","0","0","1","0","https://www.koreabaseball.com/Record/Player/HitterDetail/Situation.aspx?playerId=53309"
"2025","53309","KBO-53309","키움 히어로즈","서유신","IF","out_count","0아웃","0.000","1","0","0","0","0","0","0","0","1","0","https://www.koreabaseball.com/Record/Player/HitterDetail/Situation.aspx?playerId=53309"
"2025","53309","KBO-53309","키움 히어로즈","서유신","IF","out_count","1아웃","0.000","3","0","0","0","0","0","0","0","2","0","https://www.koreabaseball.com/Record/Player/HitterDetail/Situation.aspx?playerId=53309"
"2025","53309","KBO-53309","키움 히어로즈","서유신","IF","out_count","2아웃","0.000","3","0","0","0","0","0","1","0","1","0","https://www.koreabaseball.com/Record/Player/HitterDetail/Situation.aspx?playerId=53309"
"2025","53309","KBO-53309","키움 히어로즈","서유신","IF","pitcher_type","우투수","0.000","7","0","0","0","0","0","1","0","4","0","https://www.koreabaseball.com/Record/Player/HitterDetail/Situation.aspx?playerId=53309"
"2025","53309","KBO-53309","키움 히어로즈","서유신","IF","runner_state","1,3루","-","0","0","0","0","0","0","0","0","0","0","https://www.koreabaseball.com/Record/Player/HitterDetail/Situation.aspx?playerId=53309"
"2025","53309","KBO-53309","키움 히어로즈","서유신","IF","runner_state","1루","0.000","1","0","0","0","0","0","0","0","1","0","https://www.koreabaseball.com/Record/Player/HitterDetail/Situation.aspx?playerId=53309"
"2025","53309","KBO-53309","키움 히어로즈","서유신","IF","runner_state","2루","0.000","1","0","0","0","0","0","0","0","0","0","https://www.koreabaseball.com/Record/Player/HitterDetail/Situation.aspx?playerId=53309"
"2025","53309","KBO-53309","키움 히어로즈","서유신","IF","runner_state","득점권","0.000","1","0","0","0","0","0","0","0","0","0","https://www.koreabaseball.com/Record/Player/HitterDetail/Situation.aspx?playerId=53309"
"2025","53309","KBO-53309","키움 히어로즈","서유신","IF","runner_state","주자없음","0.000","5","0","0","0","0","0","1","0","3","0","https://www.koreabaseball.com/Record/Player/HitterDetail/Situation.aspx?playerId=53309"
"2025","53309","KBO-53309","키움 히어로즈","서유신","IF","runner_state","주자있음","0.000","2","0","0","0","0","0","0","0","1","0","https://www.koreabaseball.com/Record/Player/HitterDetail/Situation.aspx?playerId=53309"
"2025","53312","KBO-53312","키움 히어로즈","김건희","C","ball_count","0-0","0.344","32","11","5","0","0","2","0","0","0","1","https://www.koreabaseball.com/Record/Player/HitterDetail/Situation.aspx?playerId=53312"
"2025","53312","KBO-53312","키움 히어로즈","김건희","C","ball_count","0-1","0.458","24","11","3","0","1","4","0","0","0","0","https://www.koreabaseball.com/Record/Player/HitterDetail/Situation.aspx?playerId=53312"
"2025","53312","KBO-53312","키움 히어로즈","김건희","C","ball_count","0-2","0.063","32","2","1","0","0","0","0","0","27","0","https://www.koreabaseball.com/Record/Player/HitterDetail/Situation.aspx?playerId=53312"
"2025","53312","KBO-53312","키움 히어로즈","김건희","C","ball_count","1-0","0.471","17","8","1","0","0","2","0","0","0","0","https://www.koreabaseball.com/Record/Player/HitterDetail/Situation.aspx?playerId=53312"
"2025","53312","KBO-53312","키움 히어로즈","김건희","C","ball_count","1-1","0.343","35","12","1","1","0","8","0","0","0","4","https://www.koreabaseball.com/Record/Player/HitterDetail/Situation.aspx?playerId=53312"
"2025","53312","KBO-53312","키움 히어로즈","김건희","C","ball_count","1-2","0.123","73","9","2","1","1","3","0","0","40","1","https://www.koreabaseball.com/Record/Player/HitterDetail/Situation.aspx?playerId=53312"
"2025","53312","KBO-53312","키움 히어로즈","김건희","C","ball_count","2-0","0.250","4","1","0","0","0","1","0","0","0","1","https://www.koreabaseball.com/Record/Player/HitterDetail/Situation.aspx?playerId=53312"
"2025","53312","KBO-53312","키움 히어로즈","김건희","C","ball_count","2-1","0.125","16","2","1","0","0","0","0","0","0","1","https://www.koreabaseball.com/Record/Player/HitterDetail/Situation.aspx?playerId=53312"
"2025","53312","KBO-53312","키움 히어로즈","김건희","C","ball_count","2-2","0.208","48","10","1","0","0","1","0","0","22","0","https://www.koreabaseball.com/Record/Player/HitterDetail/Situation.aspx?playerId=53312"
"2025","53312","KBO-53312","키움 히어로즈","김건희","C","ball_count","3-0","-","0","0","0","0","0","0","2","0","0","0","https://www.koreabaseball.com/Record/Player/HitterDetail/Situation.aspx?playerId=53312"
"2025","53312","KBO-53312","키움 히어로즈","김건희","C","ball_count","3-1","0.250","4","1","0","0","0","0","6","0","0","0","https://www.koreabaseball.com/Record/Player/HitterDetail/Situation.aspx?playerId=53312"
"2025","53312","KBO-53312","키움 히어로즈","김건희","C","ball_count","3-2","0.297","37","11","5","0","1","4","5","0","13","2","https://www.koreabaseball.com/Record/Player/HitterDetail/Situation.aspx?playerId=53312"
"2025","53312","KBO-53312","키움 히어로즈","김건희","C","batting_order","4번타자","0.154","26","4","1","0","0","3","2","0","9","1","https://www.koreabaseball.com/Record/Player/HitterDetail/Situation.aspx?playerId=53312"
"2025","53312","KBO-53312","키움 히어로즈","김건희","C","batting_order","5번타자","0.167","36","6","1","0","0","4","2","0","12","1","https://www.koreabaseball.com/Record/Player/HitterDetail/Situation.aspx?playerId=53312"
"2025","53312","KBO-53312","키움 히어로즈","김건희","C","batting_order","6번타자","0.224","58","13","2","1","0","4","2","0","18","3","https://www.koreabaseball.com/Record/Player/HitterDetail/Situation.aspx?playerId=53312"
"2025","53312","KBO-53312","키움 히어로즈","김건희","C","batting_order","7번타자","0.254","71","18","7","0","0","1","2","0","27","1","https://www.koreabaseball.com/Record/Player/HitterDetail/Situation.aspx?playerId=53312"
"2025","53312","KBO-53312","키움 히어로즈","김건희","C","batting_order","8번타자","0.299","117","35","9","1","3","13","5","0","32","2","https://www.koreabaseball.com/Record/Player/HitterDetail/Situation.aspx?playerId=53312"
"2025","53312","KBO-53312","키움 히어로즈","김건희","C","batting_order","9번타자","0.143","14","2","0","0","0","0","0","0","4","2","https://www.koreabaseball.com/Record/Player/HitterDetail/Situation.aspx?playerId=53312"
"2025","53312","KBO-53312","키움 히어로즈","김건희","C","inning","1~3회","0.161","93","15","4","0","1","5","6","0","34","2","https://www.koreabaseball.com/Record/Player/HitterDetail/Situation.aspx?playerId=53312"
"2025","53312","KBO-53312","키움 히어로즈","김건희","C","inning","1회","0.125","16","2","1","0","0","2","1","0","4","2","https://www.koreabaseball.com/Record/Player/HitterDetail/Situation.aspx?playerId=53312"
"2025","53312","KBO-53312","키움 히어로즈","김건희","C","inning","2회","0.213","47","10","2","0","0","0","5","0","17","0","https://www.koreabaseball.com/Record/Player/HitterDetail/Situation.aspx?playerId=53312"
"2025","53312","KBO-53312","키움 히어로즈","김건희","C","inning","3회","0.100","30","3","1","0","1","3","0","0","13","0","https://www.koreabaseball.com/Record/Player/HitterDetail/Situation.aspx?playerId=53312"
"2025","53312","KBO-53312","키움 히어로즈","김건희","C","inning","4~6회","0.294","119","35","12","2","1","13","3","0","39","6","https://www.koreabaseball.com/Record/Player/HitterDetail/Situation.aspx?playerId=53312"
"2025","53312","KBO-53312","키움 히어로즈","김건희","C","inning","4회","0.282","39","11","4","0","0","3","2","0","13","2","https://www.koreabaseball.com/Record/Player/HitterDetail/Situation.aspx?playerId=53312"
"2025","53312","KBO-53312","키움 히어로즈","김건희","C","inning","5회","0.250","40","10","2","2","0","5","1","0","13","1","https://www.koreabaseball.com/Record/Player/HitterDetail/Situation.aspx?playerId=53312"
"2025","53312","KBO-53312","키움 히어로즈","김건희","C","inning","6회","0.350","40","14","6","0","1","5","0","0","13","3","https://www.koreabaseball.com/Record/Player/HitterDetail/Situation.aspx?playerId=53312"
"2025","53312","KBO-53312","키움 히어로즈","김건희","C","inning","7회","0.250","36","9","1","0","0","3","1","0","9","0","https://www.koreabaseball.com/Record/Player/HitterDetail/Situation.aspx?playerId=53312"
"2025","53312","KBO-53312","키움 히어로즈","김건희","C","inning","7회이후","0.255","110","28","4","0","1","7","4","0","29","2","https://www.koreabaseball.com/Record/Player/HitterDetail/Situation.aspx?playerId=53312"
"2025","53312","KBO-53312","키움 히어로즈","김건희","C","inning","8회","0.212","33","7","1","0","0","2","3","0","7","1","https://www.koreabaseball.com/Record/Player/HitterDetail/Situation.aspx?playerId=53312"
"2025","53312","KBO-53312","키움 히어로즈","김건희","C","inning","9회","0.286","35","10","2","0","1","1","0","0","12","1","https://www.koreabaseball.com/Record/Player/HitterDetail/Situation.aspx?playerId=53312"
"2025","53312","KBO-53312","키움 히어로즈","김건희","C","inning","연장","0.333","6","2","0","0","0","1","0","0","1","0","https://www.koreabaseball.com/Record/Player/HitterDetail/Situation.aspx?playerId=53312"
