"search_name","candidate_status","kbo_player_id","name","team_id","team_name","position_name","bats_throws","profile_link","source_url"
"양지율","now","67365","양지율","WO","고양","투수","우투우타","/Futures/Player/PitcherDetail.aspx?playerId=67365","https://www.koreabaseball.com/ws/Controls.asmx/GetSearchPlayer"
"양창섭","now","68415","양창섭","SS","삼성","투수","우투우타","/Record/Player/PitcherDetail/Basic.aspx?playerId=68415","https://www.koreabaseball.com/ws/Controls.asmx/GetSearchPlayer"
"양현","now","61268","양현","SS","삼성","투수","우언우타","/Record/Player/PitcherDetail/Basic.aspx?playerId=61268","https://www.koreabaseball.com/ws/Controls.asmx/GetSearchPlayer"
"양현종","now","77637","양현종","HT","KIA","투수","좌투좌타","/Record/Player/PitcherDetail/Basic.aspx?playerId=77637","https://www.koreabaseball.com/ws/Controls.asmx/GetSearchPlayer"
"양현종","now","55370","양현종","WO","키움","내야수","우투우타","/Record/Player/HitterDetail/Basic.aspx?playerId=55370","https://www.koreabaseball.com/ws/Controls.asmx/GetSearchPlayer"
"어준서","now","55392","어준서","WO","키움","내야수","우투좌타","/Record/Player/HitterDetail/Basic.aspx?playerId=55392","https://www.koreabaseball.com/ws/Controls.asmx/GetSearchPlayer"
"엄상백","now","65056","엄상백","HH","한화","투수","우언우타","/Record/Player/PitcherDetail/Basic.aspx?playerId=65056","https://www.koreabaseball.com/ws/Controls.asmx/GetSearchPlayer"
"에레디아","now","53827","에레디아","SK","SSG","외야수","좌투우타","/Record/Player/HitterDetail/Basic.aspx?playerId=53827","https://www.koreabaseball.com/ws/Controls.asmx/GetSearchPlayer"
"여동건","now","54205","여동건","SM","상무","내야수","우투우타","/Futures/Player/HitterDetail.aspx?playerId=54205","https://www.koreabaseball.com/ws/Controls.asmx/GetSearchPlayer"
"여동욱","now","55393","여동욱","WO","키움","내야수","우투우타","/Record/Player/HitterDetail/Basic.aspx?playerId=55393","https://www.koreabaseball.com/ws/Controls.asmx/GetSearchPlayer"
"염승원","now","55339","염승원","WO","키움","내야수","우투좌타","/Record/Player/HitterDetail/Basic.aspx?playerId=55339","https://www.koreabaseball.com/ws/Controls.asmx/GetSearchPlayer"
"오명진","now","50208","오명진","OB","두산","내야수","우투좌타","/Record/Player/HitterDetail/Basic.aspx?playerId=50208","https://www.koreabaseball.com/ws/Controls.asmx/GetSearchPlayer"
"오서진","now","55005","오서진","KT","KT","내야수","우투우타","/Record/Player/HitterDetail/Basic.aspx?playerId=55005","https://www.koreabaseball.com/ws/Controls.asmx/GetSearchPlayer"
"오석주","now","67116","오석주","WO","키움","투수","우투우타","/Record/Player/PitcherDetail/Basic.aspx?playerId=67116","https://www.koreabaseball.com/ws/Controls.asmx/GetSearchPlayer"
"오선우","now","69636","오선우","HT","KIA","내야수","좌투좌타","/Record/Player/HitterDetail/Basic.aspx?playerId=69636","https://www.koreabaseball.com/ws/Controls.asmx/GetSearchPlayer"
"오선진","now","78756","오선진","WO","키움","내야수","우투우타","/Record/Player/HitterDetail/Basic.aspx?playerId=78756","https://www.koreabaseball.com/ws/Controls.asmx/GetSearchPlayer"
"오스틴","now","53123","오스틴","LG","LG","내야수","우투우타","/Record/Player/HitterDetail/Basic.aspx?playerId=53123","https://www.koreabaseball.com/ws/Controls.asmx/GetSearchPlayer"
"오승환","retire","75421","오승환","SS","삼성","투수","우투우타","/Record/Retire/Pitcher.aspx?playerId=75421","https://www.koreabaseball.com/ws/Controls.asmx/GetSearchPlayer"
"오영수","now","68904","오영수","NC","NC","내야수","우투좌타","/Record/Player/HitterDetail/Basic.aspx?playerId=68904","https://www.koreabaseball.com/ws/Controls.asmx/GetSearchPlayer"
"오원석","now","50859","오원석","KT","KT","투수","좌투좌타","/Record/Player/PitcherDetail/Basic.aspx?playerId=50859","https://www.koreabaseball.com/ws/Controls.asmx/GetSearchPlayer"
"오윤석","now","64504","오윤석","KT","KT","내야수","우투우타","/Record/Player/HitterDetail/Basic.aspx?playerId=64504","https://www.koreabaseball.com/ws/Controls.asmx/GetSearchPlayer"
"오윤석","retire","65502","오윤석","LT","롯데","내야수","우투우타","/Record/Retire/Hitter.aspx?playerId=65502","https://www.koreabaseball.com/ws/Controls.asmx/GetSearchPlayer"
"오재일","retire","75334","오재일","KT","KT","내야수","좌투좌타","/Record/Retire/Hitter.aspx?playerId=75334","https://www.koreabaseball.com/ws/Controls.asmx/GetSearchPlayer"
"오지환","now","79109","오지환","LG","LG","내야수","우투좌타","/Record/Player/HitterDetail/Basic.aspx?playerId=79109","https://www.koreabaseball.com/ws/Controls.asmx/GetSearchPlayer"
"오태곤","now","60558","오태곤","SK","SSG","외야수","우투우타","/Record/Player/HitterDetail/Basic.aspx?playerId=60558","https://www.koreabaseball.com/ws/Controls.asmx/GetSearchPlayer"
"오태양","now","51996","오태양","NC","NC","내야수","우투우타","/Record/Player/HitterDetail/Basic.aspx?playerId=51996","https://www.koreabaseball.com/ws/Controls.asmx/GetSearchPlayer"
"올러","now","55633","올러","HT","KIA","투수","우투우타","/Record/Player/PitcherDetail/Basic.aspx?playerId=55633","https://www.koreabaseball.com/ws/Controls.asmx/GetSearchPlayer"
"와이스","retire","54755","와이스","HH","한화","투수","우투우타","/Record/Retire/Pitcher.aspx?playerId=54755","https://www.koreabaseball.com/ws/Controls.asmx/GetSearchPlayer"
"우강훈","now","51526","우강훈","LG","LG","투수","우언우타","/Record/Player/PitcherDetail/Basic.aspx?playerId=51526","https://www.koreabaseball.com/ws/Controls.asmx/GetSearchPlayer"
"우규민","now","73117","우규민","KT","KT","투수","우언우타","/Record/Player/PitcherDetail/Basic.aspx?playerId=73117","https://www.koreabaseball.com/ws/Controls.asmx/GetSearchPlayer"
"원상현","now","54063","원상현","KT","KT","투수","우투우타","/Record/Player/PitcherDetail/Basic.aspx?playerId=54063","https://www.koreabaseball.com/ws/Controls.asmx/GetSearchPlayer"
"원성준","now","54307","원성준","WO","키움","외야수","우투좌타","/Record/Player/HitterDetail/Basic.aspx?playerId=54307","https://www.koreabaseball.com/ws/Controls.asmx/GetSearchPlayer"
"원종해","now","54906","원종해","NC","NC","투수","우투우타","/Record/Player/PitcherDetail/Basic.aspx?playerId=54906","https://www.koreabaseball.com/ws/Controls.asmx/GetSearchPlayer"
"원종혁","now","54702","원종혁","HH","한화","투수","우투우타","/Record/Player/PitcherDetail/Basic.aspx?playerId=54702","https://www.koreabaseball.com/ws/Controls.asmx/GetSearchPlayer"
"원종현","now","76118","원종현","WO","키움","투수","우언우타","/Record/Player/PitcherDetail/Basic.aspx?playerId=76118","https://www.koreabaseball.com/ws/Controls.asmx/GetSearchPlayer"
"원태인","now","69446","원태인","SS","삼성","투수","우투우타","/Record/Player/PitcherDetail/Basic.aspx?playerId=69446","https://www.koreabaseball.com/ws/Controls.asmx/GetSearchPlayer"
"위즈덤","retire","55645","위즈덤","HT","KIA","내야수","우투우타","/Record/Retire/Hitter.aspx?playerId=55645","https://www.koreabaseball.com/ws/Controls.asmx/GetSearchPlayer"
"유강남","now","61102","유강남","LT","롯데","포수","우투우타","/Record/Player/HitterDetail/Basic.aspx?playerId=61102","https://www.koreabaseball.com/ws/Controls.asmx/GetSearchPlayer"
"유로결","now","69766","유로결","HH","한화","외야수","우투우타","/Record/Player/HitterDetail/Basic.aspx?playerId=69766","https://www.koreabaseball.com/ws/Controls.asmx/GetSearchPlayer"
"유승철","now","67640","유승철","HT","KIA","투수","우투양타","/Futures/Player/PitcherDetail.aspx?playerId=67640","https://www.koreabaseball.com/ws/Controls.asmx/GetSearchPlayer"
"유영찬","now","50106","유영찬","LG","LG","투수","우투좌타","/Record/Player/PitcherDetail/Basic.aspx?playerId=50106","https://www.koreabaseball.com/ws/Controls.asmx/GetSearchPlayer"
"유준규","now","51013","유준규","KT","KT","외야수","우투좌타","/Record/Player/HitterDetail/Basic.aspx?playerId=51013","https://www.koreabaseball.com/ws/Controls.asmx/GetSearchPlayer"
"유지성","now","50604","유지성","HT","KIA","투수","좌투좌타","/Record/Player/PitcherDetail/Basic.aspx?playerId=50604","https://www.koreabaseball.com/ws/Controls.asmx/GetSearchPlayer"
"육선엽","now","54404","육선엽","SS","삼성","투수","우투우타","/Record/Player/PitcherDetail/Basic.aspx?playerId=54404","https://www.koreabaseball.com/ws/Controls.asmx/GetSearchPlayer"
"윤대경","retire","63464","윤대경","HH","한화","투수","우투우타","/Record/Retire/Pitcher.aspx?playerId=63464","https://www.koreabaseball.com/ws/Controls.asmx/GetSearchPlayer"
"윤도현","now","52667","윤도현","HT","KIA","내야수","우투우타","/Record/Player/HitterDetail/Basic.aspx?playerId=52667","https://www.koreabaseball.com/ws/Controls.asmx/GetSearchPlayer"
"윤동희","now","52591","윤동희","LT","롯데","외야수","우투우타","/Record/Player/HitterDetail/Basic.aspx?playerId=52591","https://www.koreabaseball.com/ws/Controls.asmx/GetSearchPlayer"
"윤산흠","now","69213","윤산흠","HH","한화","투수","우투우타","/Record/Player/PitcherDetail/Basic.aspx?playerId=69213","https://www.koreabaseball.com/ws/Controls.asmx/GetSearchPlayer"
"윤석원","now","52395","윤석원","WO","키움","투수","좌투좌타","/Record/Player/PitcherDetail/Basic.aspx?playerId=52395","https://www.koreabaseball.com/ws/Controls.asmx/GetSearchPlayer"
"윤성빈","now","67588","윤성빈","LT","롯데","투수","우투우타","/Record/Player/PitcherDetail/Basic.aspx?playerId=67588","https://www.koreabaseball.com/ws/Controls.asmx/GetSearchPlayer"
"윤영철","now","53613","윤영철","HT","KIA","투수","좌투좌타","/Record/Player/PitcherDetail/Basic.aspx?playerId=53613","https://www.koreabaseball.com/ws/Controls.asmx/GetSearchPlayer"
"윤정빈","now","68463","윤정빈","SS","삼성","외야수","우투좌타","/Record/Player/HitterDetail/Basic.aspx?playerId=68463","https://www.koreabaseball.com/ws/Controls.asmx/GetSearchPlayer"
"윤준혁","now","50092","윤준혁","NC","NC","내야수","우투우타","/Record/Player/HitterDetail/Basic.aspx?playerId=50092","https://www.koreabaseball.com/ws/Controls.asmx/GetSearchPlayer"
"윤중현","now","68619","윤중현","HT","KIA","투수","우언우타","/Record/Player/PitcherDetail/Basic.aspx?playerId=68619","https://www.koreabaseball.com/ws/Controls.asmx/GetSearchPlayer"
"윤태호","now","52202","윤태호","OB","두산","투수","우투우타","/Record/Player/PitcherDetail/Basic.aspx?playerId=52202","https://www.koreabaseball.com/ws/Controls.asmx/GetSearchPlayer"
"윤현","now","55396","윤현","WO","고양","투수","우투우타","/Futures/Player/PitcherDetail.aspx?playerId=55396","https://www.koreabaseball.com/ws/Controls.asmx/GetSearchPlayer"
"이강준","now","50036","이강준","WO","고양","투수","우투우타","/Futures/Player/PitcherDetail.aspx?playerId=50036","https://www.koreabaseball.com/ws/Controls.asmx/GetSearchPlayer"
"이건욱","now","64861","이건욱","SK","SSG","투수","우투우타","/Record/Player/PitcherDetail/Basic.aspx?playerId=64861","https://www.koreabaseball.com/ws/Controls.asmx/GetSearchPlayer"
"이교훈","now","69205","이교훈","HH","한화","투수","좌투좌타","/Record/Player/PitcherDetail/Basic.aspx?playerId=69205","https://www.koreabaseball.com/ws/Controls.asmx/GetSearchPlayer"
"이도윤","now","65703","이도윤","HH","한화","내야수","우투좌타","/Record/Player/HitterDetail/Basic.aspx?playerId=65703","https://www.koreabaseball.com/ws/Controls.asmx/GetSearchPlayer"
"이도윤","retire","78007","이도윤","LT","롯데","내야수","우투우타","/Record/Retire/Hitter.aspx?playerId=78007","https://www.koreabaseball.com/ws/Controls.asmx/GetSearchPlayer"
"이도현","now","53615","이도현","HT","KIA","투수","우투우타","/Record/Player/PitcherDetail/Basic.aspx?playerId=53615","https://www.koreabaseball.com/ws/Controls.asmx/GetSearchPlayer"
"이도현","retire","68905","이도현","NC","NC","투수","우투우타","/Record/Retire/Pitcher.aspx?playerId=68905","https://www.koreabaseball.com/ws/Controls.asmx/GetSearchPlayer"
"이로운","now","53892","이로운","SK","SSG","투수","우투우타","/Record/Player/PitcherDetail/Basic.aspx?playerId=53892","https://www.koreabaseball.com/ws/Controls.asmx/GetSearchPlayer"
"이민석","now","52530","이민석","LT","롯데","투수","우투우타","/Record/Player/PitcherDetail/Basic.aspx?playerId=52530","https://www.koreabaseball.com/ws/Controls.asmx/GetSearchPlayer"
"이민석","now","52209","이민석","UL","울산","내야수","우투우타","/Futures/Player/HitterDetail.aspx?playerId=52209","https://www.koreabaseball.com/ws/Controls.asmx/GetSearchPlayer"
"이민우","now","65616","이민우","HH","한화","투수","우투우타","/Record/Player/PitcherDetail/Basic.aspx?playerId=65616","https://www.koreabaseball.com/ws/Controls.asmx/GetSearchPlayer"
"이민재","now","55710","이민재","SM","상무","외야수","우투좌타","/Futures/Player/HitterDetail.aspx?playerId=55710","https://www.koreabaseball.com/ws/Controls.asmx/GetSearchPlayer"
"이민재","retire","61194","이민재","LG","LG","외야수","좌투좌타","/Record/Retire/Hitter.aspx?playerId=61194","https://www.koreabaseball.com/ws/Controls.asmx/GetSearchPlayer"
"이병준","now","51592","이병준","LT","롯데","투수","우투우타","/Futures/Player/PitcherDetail.aspx?playerId=51592","https://www.koreabaseball.com/ws/Controls.asmx/GetSearchPlayer"
"이병헌","now","52204","이병헌","OB","두산","투수","좌투좌타","/Record/Player/PitcherDetail/Basic.aspx?playerId=52204","https://www.koreabaseball.com/ws/Controls.asmx/GetSearchPlayer"
"이병헌","now","69428","이병헌","SS","삼성","포수","우투우타","/Record/Player/HitterDetail/Basic.aspx?playerId=69428","https://www.koreabaseball.com/ws/Controls.asmx/GetSearchPlayer"
"이상규","now","65117","이상규","HH","한화","투수","우투우타","/Record/Player/PitcherDetail/Basic.aspx?playerId=65117","https://www.koreabaseball.com/ws/Controls.asmx/GetSearchPlayer"
"이상동","now","69054","이상동","KT","KT","투수","우투우타","/Record/Player/PitcherDetail/Basic.aspx?playerId=69054","https://www.koreabaseball.com/ws/Controls.asmx/GetSearchPlayer"
"이상민","retire","63960","이상민","SS","삼성","투수","좌투좌타","/Record/Retire/Pitcher.aspx?playerId=63960","https://www.koreabaseball.com/ws/Controls.asmx/GetSearchPlayer"
"이상민","retire","76460","이상민","SS","삼성","투수","좌투좌타","/Record/Retire/Pitcher.aspx?playerId=76460","https://www.koreabaseball.com/ws/Controls.asmx/GetSearchPlayer"
"이상혁","now","52704","이상혁","SM","상무","외야수","우투좌타","/Futures/Player/HitterDetail.aspx?playerId=52704","https://www.koreabaseball.com/ws/Controls.asmx/GetSearchPlayer"
"이선우","now","55224","이선우","OB","두산","내야수","우투좌타","/Futures/Player/HitterDetail.aspx?playerId=55224","https://www.koreabaseball.com/ws/Controls.asmx/GetSearchPlayer"
"이선우","retire","69068","이선우","KT","KT","투수","우언우타","/Record/Retire/Pitcher.aspx?playerId=69068","https://www.koreabaseball.com/ws/Controls.asmx/GetSearchPlayer"
"이선우","retire","54595","이선우","LT","롯데","외야수","우투우타","/Record/Retire/Hitter.aspx?playerId=54595","https://www.koreabaseball.com/ws/Controls.asmx/GetSearchPlayer"
"이성규","now","66409","이성규","SS","삼성","외야수","우투우타","/Record/Player/HitterDetail/Basic.aspx?playerId=66409","https://www.koreabaseball.com/ws/Controls.asmx/GetSearchPlayer"
"이성원","now","55632","이성원","HT","KIA","투수","우투우타","/Record/Player/PitcherDetail/Basic.aspx?playerId=55632","https://www.koreabaseball.com/ws/Controls.asmx/GetSearchPlayer"
"이성원","retire","68706","이성원","HH","한화","내야수","우투우타","/Record/Retire/Hitter.aspx?playerId=68706","https://www.koreabaseball.com/ws/Controls.asmx/GetSearchPlayer"
"이세민","now","55997","이세민","NC","NC","투수","우투우타","/Record/Player/PitcherDetail/Basic.aspx?playerId=55997","https://www.koreabaseball.com/ws/Controls.asmx/GetSearchPlayer"
"이승민","now","54806","이승민","SK","SSG","외야수","좌투좌타","/Record/Player/HitterDetail/Basic.aspx?playerId=54806","https://www.koreabaseball.com/ws/Controls.asmx/GetSearchPlayer"
"이승민","now","50464","이승민","SS","삼성","투수","좌투좌타","/Record/Player/PitcherDetail/Basic.aspx?playerId=50464","https://www.koreabaseball.com/ws/Controls.asmx/GetSearchPlayer"
"이승민","retire","68211","이승민","OB","두산","포수","우투우타","/Record/Retire/Hitter.aspx?playerId=68211","https://www.koreabaseball.com/ws/Controls.asmx/GetSearchPlayer"
"이승진","retire","64805","이승진","OB","두산","투수","우투우타","/Record/Retire/Pitcher.aspx?playerId=64805","https://www.koreabaseball.com/ws/Controls.asmx/GetSearchPlayer"
"이승현","now","54011","이승현","KT","KT","내야수","우투좌타","/Futures/Player/HitterDetail.aspx?playerId=54011","https://www.koreabaseball.com/ws/Controls.asmx/GetSearchPlayer"
"이승현","now","51454","이승현","SS","삼성","투수","좌투좌타","/Record/Player/PitcherDetail/Basic.aspx?playerId=51454","https://www.koreabaseball.com/ws/Controls.asmx/GetSearchPlayer"
"이승현","now","60146","이승현","SS","삼성","투수","우투우타","/Record/Player/PitcherDetail/Basic.aspx?playerId=60146","https://www.koreabaseball.com/ws/Controls.asmx/GetSearchPlayer"
"이승현","retire","54706","이승현","HH","한화","포수","우투우타","/Record/Retire/Hitter.aspx?playerId=54706","https://www.koreabaseball.com/ws/Controls.asmx/GetSearchPlayer"
"이영빈","now","51100","이영빈","LG","LG","내야수","우투좌타","/Record/Player/HitterDetail/Basic.aspx?playerId=51100","https://www.koreabaseball.com/ws/Controls.asmx/GetSearchPlayer"
"이영재","now","51605","이영재","HT","KIA","외야수","우투우타","/Futures/Player/HitterDetail.aspx?playerId=51605","https://www.koreabaseball.com/ws/Controls.asmx/GetSearchPlayer"
"이영재","now","55503","이영재","LT","롯데","투수","좌투좌타","/Record/Player/PitcherDetail/Basic.aspx?playerId=55503","https://www.koreabaseball.com/ws/Controls.asmx/GetSearchPlayer"
"이영재","retire","91416","이영재","SS","삼성","포수","우투우타","/Record/Retire/Hitter.aspx?playerId=91416","https://www.koreabaseball.com/ws/Controls.asmx/GetSearchPlayer"
"이영하","now","66291","이영하","OB","두산","투수","우투우타","/Record/Player/PitcherDetail/Basic.aspx?playerId=66291","https://www.koreabaseball.com/ws/Controls.asmx/GetSearchPlayer"
"이용규","now","74163","이용규","WO","키움","외야수","좌투좌타","/Record/Player/HitterDetail/Basic.aspx?playerId=74163","https://www.koreabaseball.com/ws/Controls.asmx/GetSearchPlayer"
"이용찬","now","77211","이용찬","OB","두산","투수","우투우타","/Record/Player/PitcherDetail/Basic.aspx?playerId=77211","https://www.koreabaseball.com/ws/Controls.asmx/GetSearchPlayer"
"이우성","now","63260","이우성","NC","NC","외야수","우투우타","/Record/Player/HitterDetail/Basic.aspx?playerId=63260","https://www.koreabaseball.com/ws/Controls.asmx/GetSearchPlayer"
"이우찬","now","61145","이우찬","LG","LG","투수","좌투좌타","/Record/Player/PitcherDetail/Basic.aspx?playerId=61145","https://www.koreabaseball.com/ws/Controls.asmx/GetSearchPlayer"
"이원석","now","68700","이원석","HH","한화","외야수","우투우타","/Record/Player/HitterDetail/Basic.aspx?playerId=68700","https://www.koreabaseball.com/ws/Controls.asmx/GetSearchPlayer"
"이원석","retire","75566","이원석","WO","키움","내야수","우투우타","/Record/Retire/Hitter.aspx?playerId=75566","https://www.koreabaseball.com/ws/Controls.asmx/GetSearchPlayer"
"이유찬","now","67207","이유찬","OB","두산","내야수","우투우타","/Record/Player/HitterDetail/Basic.aspx?playerId=67207","https://www.koreabaseball.com/ws/Controls.asmx/GetSearchPlayer"
"이율예","now","55832","이율예","SM","상무","포수","우투우타","/Futures/Player/HitterDetail.aspx?playerId=55832","https://www.koreabaseball.com/ws/Controls.asmx/GetSearchPlayer"
"이의리","now","51648","이의리","HT","KIA","투수","좌투좌타","/Record/Player/PitcherDetail/Basic.aspx?playerId=51648","https://www.koreabaseball.com/ws/Controls.asmx/GetSearchPlayer"
"이인한","now","50608","이인한","LT","롯데","외야수","우투우타","/Futures/Player/HitterDetail.aspx?playerId=50608","https://www.koreabaseball.com/ws/Controls.asmx/GetSearchPlayer"
"이재상","now","54305","이재상","WO","고양","내야수","우투우타","/Futures/Player/HitterDetail.aspx?playerId=54305","https://www.koreabaseball.com/ws/Controls.asmx/GetSearchPlayer"
"이재원","now","56005","이재원","KT","KT","외야수","우투좌타","/Record/Player/HitterDetail/Basic.aspx?playerId=56005","https://www.koreabaseball.com/ws/Controls.asmx/GetSearchPlayer"
"이재원","now","68106","이재원","LG","LG","외야수","우투우타","/Record/Player/HitterDetail/Basic.aspx?playerId=68106","https://www.koreabaseball.com/ws/Controls.asmx/GetSearchPlayer"
"이재원","now","76812","이재원","HH","한화","포수","우투우타","/Record/Player/HitterDetail/Basic.aspx?playerId=76812","https://www.koreabaseball.com/ws/Controls.asmx/GetSearchPlayer"
"이재익","now","63492","이재익","SS","삼성","투수","좌투좌타","/Record/Player/PitcherDetail/Basic.aspx?playerId=63492","https://www.koreabaseball.com/ws/Controls.asmx/GetSearchPlayer"
"이재학","now","60263","이재학","NC","NC","투수","우언우타","/Record/Player/PitcherDetail/Basic.aspx?playerId=60263","https://www.koreabaseball.com/ws/Controls.asmx/GetSearchPlayer"
"이재현","now","52415","이재현","SS","삼성","내야수","우투우타","/Record/Player/HitterDetail/Basic.aspx?playerId=52415","https://www.koreabaseball.com/ws/Controls.asmx/GetSearchPlayer"
"이재희","now","51460","이재희","SS","삼성","투수","우투좌타","/Record/Player/PitcherDetail/Basic.aspx?playerId=51460","https://www.koreabaseball.com/ws/Controls.asmx/GetSearchPlayer"
"이정범","now","67807","이정범","KT","KT","외야수","좌투좌타","/Record/Player/HitterDetail/Basic.aspx?playerId=67807","https://www.koreabaseball.com/ws/Controls.asmx/GetSearchPlayer"
"이정용","now","69134","이정용","LG","LG","투수","우투우타","/Record/Player/PitcherDetail/Basic.aspx?playerId=69134","https://www.koreabaseball.com/ws/Controls.asmx/GetSearchPlayer"
"이정현","now","67048","이정현","KT","KT","투수","우투우타","/Record/Player/PitcherDetail/Basic.aspx?playerId=67048","https://www.koreabaseball.com/ws/Controls.asmx/GetSearchPlayer"
"이정현","retire","65622","이정현","HT","KIA","외야수","우투좌타","/Record/Retire/Hitter.aspx?playerId=65622","https://www.koreabaseball.com/ws/Controls.asmx/GetSearchPlayer"
"이정훈","now","67644","이정훈","KT","KT","외야수","우투좌타","/Record/Player/HitterDetail/Basic.aspx?playerId=67644","https://www.koreabaseball.com/ws/Controls.asmx/GetSearchPlayer"
"이정훈","now","69035","이정훈","UL","울산","투수","좌투좌타","/Futures/Player/PitcherDetail.aspx?playerId=69035","https://www.koreabaseball.com/ws/Controls.asmx/GetSearchPlayer"
"이정훈","retire","87721","이정훈","OB","OB","외야수","좌투좌타","/Record/Retire/Hitter.aspx?playerId=87721","https://www.koreabaseball.com/ws/Controls.asmx/GetSearchPlayer"
"이정훈","retire","97541","이정훈","WO","넥센","투수","우투우타","/Record/Retire/Pitcher.aspx?playerId=97541","https://www.koreabaseball.com/ws/Controls.asmx/GetSearchPlayer"
"이종준","now","50904","이종준","LG","LG","투수","우투우타","/Record/Player/PitcherDetail/Basic.aspx?playerId=50904","https://www.koreabaseball.com/ws/Controls.asmx/GetSearchPlayer"
"이주헌","now","52154","이주헌","LG","LG","포수","우투우타","/Record/Player/HitterDetail/Basic.aspx?playerId=52154","https://www.koreabaseball.com/ws/Controls.asmx/GetSearchPlayer"
"이주헌","retire","88420","이주헌","SS","삼성","투수","우투우타","/Record/Retire/Pitcher.aspx?playerId=88420","https://www.koreabaseball.com/ws/Controls.asmx/GetSearchPlayer"
"이주형","now","52901","이주형","SK","SSG","투수","우투우타","/Futures/Player/PitcherDetail.aspx?playerId=52901","https://www.koreabaseball.com/ws/Controls.asmx/GetSearchPlayer"
"이주형","now","51302","이주형","WO","키움","내야수","좌투좌타","/Record/Player/HitterDetail/Basic.aspx?playerId=51302","https://www.koreabaseball.com/ws/Controls.asmx/GetSearchPlayer"
"이주형","now","50167","이주형","WO","키움","외야수","우투좌타","/Record/Player/HitterDetail/Basic.aspx?playerId=50167","https://www.koreabaseball.com/ws/Controls.asmx/GetSearchPlayer"
"이주형","retire","67719","이주형","HH","한화","투수","우투우타","/Record/Retire/Pitcher.aspx?playerId=67719","https://www.koreabaseball.com/ws/Controls.asmx/GetSearchPlayer"
"이준영","now","65665","이준영","HT","KIA","투수","좌투좌타","/Record/Player/PitcherDetail/Basic.aspx?playerId=65665","https://www.koreabaseball.com/ws/Controls.asmx/GetSearchPlayer"
"이준우","now","55301","이준우","WO","키움","투수","우투우타","/Record/Player/PitcherDetail/Basic.aspx?playerId=55301","https://www.koreabaseball.com/ws/Controls.asmx/GetSearchPlayer"
"이준우","retire","66900","이준우","NC","고양","투수","좌투좌타","/Record/Retire/Pitcher.aspx?playerId=66900","https://www.koreabaseball.com/ws/Controls.asmx/GetSearchPlayer"
"이준혁","now","52992","이준혁","NC","NC","투수","우투우타","/Record/Player/PitcherDetail/Basic.aspx?playerId=52992","https://www.koreabaseball.com/ws/Controls.asmx/GetSearchPlayer"
"이지강","now","69108","이지강","LG","LG","투수","우투우타","/Record/Player/PitcherDetail/Basic.aspx?playerId=69108","https://www.koreabaseball.com/ws/Controls.asmx/GetSearchPlayer"
"이지영","now","79456","이지영","SK","SSG","포수","우투우타","/Record/Player/HitterDetail/Basic.aspx?playerId=79456","https://www.koreabaseball.com/ws/Controls.asmx/GetSearchPlayer"
"이진영","now","66657","이진영","HH","한화","외야수","우투우타","/Record/Player/HitterDetail/Basic.aspx?playerId=66657","https://www.koreabaseball.com/ws/Controls.asmx/GetSearchPlayer"
"이진영","retire","99810","이진영","KT","KT","외야수","좌투좌타","/Record/Retire/Hitter.aspx?playerId=99810","https://www.koreabaseball.com/ws/Controls.asmx/GetSearchPlayer"
"이진영","retire","66512","이진영","LT","롯데","포수","우투좌타","/Record/Retire/Hitter.aspx?playerId=66512","https://www.koreabaseball.com/ws/Controls.asmx/GetSearchPlayer"
"이창용","now","51407","이창용","SS","삼성","내야수","우투우타","/Record/Player/HitterDetail/Basic.aspx?playerId=51407","https://www.koreabaseball.com/ws/Controls.asmx/GetSearchPlayer"
"이창진","now","64560","이창진","HT","KIA","외야수","우투우타","/Record/Player/HitterDetail/Basic.aspx?playerId=64560","https://www.koreabaseball.com/ws/Controls.asmx/GetSearchPlayer"
"이채호","now","68896","이채호","KT","KT","투수","우언우타","/Record/Player/PitcherDetail/Basic.aspx?playerId=68896","https://www.koreabaseball.com/ws/Controls.asmx/GetSearchPlayer"
"이태경","now","55511","이태경","SM","상무","내야수","우투우타","/Futures/Player/HitterDetail.aspx?playerId=55511","https://www.koreabaseball.com/ws/Controls.asmx/GetSearchPlayer"
"이태규","retire","69623","이태규","KT","KT","투수","우투좌타","/Record/Retire/Pitcher.aspx?playerId=69623","https://www.koreabaseball.com/ws/Controls.asmx/GetSearchPlayer"
"이태양","now","60768","이태양","HT","KIA","투수","우투좌타","/Record/Player/PitcherDetail/Basic.aspx?playerId=60768","https://www.koreabaseball.com/ws/Controls.asmx/GetSearchPlayer"
"이태양","now","56366","이태양","WO","키움","투수","우투우타","/Record/Player/PitcherDetail/Basic.aspx?playerId=56366","https://www.koreabaseball.com/ws/Controls.asmx/GetSearchPlayer"
"이태양","retire","61323","이태양","NC","NC","투수","우언좌타","/Record/Retire/Pitcher.aspx?playerId=61323","https://www.koreabaseball.com/ws/Controls.asmx/GetSearchPlayer"
"이태훈","now","55165","이태훈","LG","LG","내야수","우투좌타","/Futures/Player/HitterDetail.aspx?playerId=55165","https://www.koreabaseball.com/ws/Controls.asmx/GetSearchPlayer"
"이태훈","retire","68466","이태훈","SS","삼성","내야수","우투우타","/Record/Retire/Hitter.aspx?playerId=68466","https://www.koreabaseball.com/ws/Controls.asmx/GetSearchPlayer"
