"snapshot_date","kbo_player_id","player_uid","team","name","profile_name","position_group","position_name","birth_date","age","bats_throws","height_cm","weight_kg","career","is_rookie","is_foreign","membership_source","last_movement_date","last_movement_type","source_note","source_url"
"2025-10-31","73801","KBO-73801","삼성 라이온즈","송은범","송은범","P","투수","1984-03-17","41","우투우타","182","93","서흥초-동산중-동산고-SK-KIA-한화-LG-삼성","0","0","opening_roster","","","","https://www.koreabaseball.com/Record/Player/PitcherDetail/Basic.aspx?playerId=73801"
"2025-10-31","68415","KBO-68415","삼성 라이온즈","양창섭","양창섭","P","투수","1999-09-22","26","우투우타","182","85","녹천초(노원구리틀)-청량중-덕수고","0","0","opening_roster","","","","https://www.koreabaseball.com/Record/Player/PitcherDetail/Basic.aspx?playerId=68415"
"2025-10-31","61268","KBO-61268","삼성 라이온즈","양현","양현","P","투수","1992-08-23","33","우언우타","189","104","영랑초-한밭중-대전고-두산-상무-히어로즈-키움","0","0","opening_roster","","","","https://www.koreabaseball.com/Record/Player/PitcherDetail/Basic.aspx?playerId=61268"
"2025-10-31","75421","KBO-75421","삼성 라이온즈","오승환","오승환","P","투수","1982-07-15","43","우투우타","178","93","도신초-우신중-경기고-단국대-삼성-한신-세인트루이스-토론토-콜로라도-삼성","0","0","opening_roster","","","","https://www.koreabaseball.com/Record/Player/PitcherDetail/Basic.aspx?playerId=75421"
"2025-10-31","69446","KBO-69446","삼성 라이온즈","원태인","원태인","P","투수","2000-04-06","25","우투우타","183","92","율하초(중구리틀)-경복중-경북고","0","0","opening_roster","","","","https://www.koreabaseball.com/Record/Player/PitcherDetail/Basic.aspx?playerId=69446"
"2025-10-31","54404","KBO-54404","삼성 라이온즈","육선엽","육선엽","P","투수","2005-07-13","20","우투우타","190","90","백마초-서울신월중-장충고","0","0","opening_roster","","","","https://www.koreabaseball.com/Record/Player/PitcherDetail/Basic.aspx?playerId=54404"
"2025-10-31","63960","KBO-63960","삼성 라이온즈","이상민","이상민","P","투수","1990-11-04","34","좌투좌타","180","85","남도초(수성리틀)-대구중-경북고-동의대-NC-히어로즈-경찰-히어로즈-키움-삼성","0","0","opening_roster","","","","https://www.koreabaseball.com/Record/Player/PitcherDetail/Basic.aspx?playerId=63960"
"2025-10-31","50464","KBO-50464","삼성 라이온즈","이승민","이승민","P","투수","2000-08-26","25","좌투좌타","174","79","본리초-경상중-대구고-삼성-상무","0","0","opening_roster","","","","https://www.koreabaseball.com/Record/Player/PitcherDetail/Basic.aspx?playerId=50464"
"2025-10-31","51454","KBO-51454","삼성 라이온즈","이승현","이승현","P","투수","2002-05-19","23","좌투좌타","183","102","남도초-경복중-대구상원고","0","0","opening_roster","","","1991. 11. 20.","https://www.koreabaseball.com/Record/Player/PitcherDetail/Basic.aspx?playerId=51454"
"2025-10-31","60146","KBO-60146","삼성 라이온즈","이승현","이승현","P","투수","1991-11-20","33","우투우타","181","92","화순초-진흥중-화순고-LG","0","0","opening_roster","","","2002. 5. 19.","https://www.koreabaseball.com/Record/Player/PitcherDetail/Basic.aspx?playerId=60146"
"2025-10-31","63492","KBO-63492","삼성 라이온즈","이재익","이재익","P","투수","1994-03-18","31","좌투좌타","180","76","삼일초-중앙중-유신고","0","0","opening_roster","","","","https://www.koreabaseball.com/Record/Player/PitcherDetail/Basic.aspx?playerId=63492"
"2025-10-31","51460","KBO-51460","삼성 라이온즈","이재희","이재희","P","투수","2001-10-11","24","우투좌타","187","88","대전신흥초-한밭중-대전고-삼성-상무","0","0","opening_roster","","","","https://www.koreabaseball.com/Record/Player/PitcherDetail/Basic.aspx?playerId=51460"
"2025-10-31","53455","KBO-53455","삼성 라이온즈","이호성","이호성","P","투수","2004-08-14","21","우투우타","184","87","도원초(부천소사리틀)-동인천중-인천고","0","0","opening_roster","","","","https://www.koreabaseball.com/Record/Player/PitcherDetail/Basic.aspx?playerId=53455"
