"kbo_player_id","player_name","source_page_url","image_url","credit","license","redistributable","approved","local_filename","status","notes"
"53123","오스틴","https://www.koreabaseball.com/Record/Player/HitterDetail/Basic.aspx?playerId=53123","https://6ptotvmi5753.edge.naverncp.com/KBO_IMAGE/person/middle/2026/53123.jpg","KBO official website","Official profile photo; redistribution rights unverified","0","0","originals/53123.jpg","downloaded_local_only","Local game-development copy; excluded from Git and redistribution packages"
"79109","오지환","https://www.koreabaseball.com/Record/Player/HitterDetail/Basic.aspx?playerId=79109","https://6ptotvmi5753.edge.naverncp.com/KBO_IMAGE/person/middle/2026/79109.jpg","KBO official website","Official profile photo; redistribution rights unverified","0","0","originals/79109.jpg","downloaded_local_only","Local game-development copy; excluded from Git and redistribution packages"
"51526","우강훈","https://www.koreabaseball.com/Record/Player/PitcherDetail/Basic.aspx?playerId=51526","https://6ptotvmi5753.edge.naverncp.com/KBO_IMAGE/person/middle/2026/51526.jpg","KBO official website","Official profile photo; redistribution rights unverified","0","0","originals/51526.jpg","downloaded_local_only","Local game-development copy; excluded from Git and redistribution packages"
"50106","유영찬","https://www.koreabaseball.com/Record/Player/PitcherDetail/Basic.aspx?playerId=50106","https://6ptotvmi5753.edge.naverncp.com/KBO_IMAGE/person/middle/2026/50106.jpg","KBO official website","Official profile photo; redistribution rights unverified","0","0","originals/50106.jpg","downloaded_local_only","Local game-development copy; excluded from Git and redistribution packages"
"51100","이영빈","https://www.koreabaseball.com/Record/Player/HitterDetail/Basic.aspx?playerId=51100","https://6ptotvmi5753.edge.naverncp.com/KBO_IMAGE/person/middle/2026/51100.jpg","KBO official website","Official profile photo; redistribution rights unverified","0","0","originals/51100.jpg","downloaded_local_only","Local game-development copy; excluded from Git and redistribution packages"
"61145","이우찬","https://www.koreabaseball.com/Record/Player/PitcherDetail/Basic.aspx?playerId=61145","https://6ptotvmi5753.edge.naverncp.com/KBO_IMAGE/person/middle/2026/61145.jpg","KBO official website","Official profile photo; redistribution rights unverified","0","0","originals/61145.jpg","downloaded_local_only","Local game-development copy; excluded from Git and redistribution packages"
"69134","이정용","https://www.koreabaseball.com/Record/Player/PitcherDetail/Basic.aspx?playerId=69134","https://6ptotvmi5753.edge.naverncp.com/KBO_IMAGE/person/middle/2026/69134.jpg","KBO official website","Official profile photo; redistribution rights unverified","0","0","originals/69134.jpg","downloaded_local_only","Local game-development copy; excluded from Git and redistribution packages"
"50904","이종준","https://www.koreabaseball.com/Record/Player/PitcherDetail/Basic.aspx?playerId=50904","https://6ptotvmi5753.edge.naverncp.com/KBO_IMAGE/person/middle/2026/50904.jpg","KBO official website","Official profile photo; redistribution rights unverified","0","0","originals/50904.jpg","downloaded_local_only","Local game-development copy; excluded from Git and redistribution packages"
"52154","이주헌","https://www.koreabaseball.com/Record/Player/HitterDetail/Basic.aspx?playerId=52154","https://6ptotvmi5753.edge.naverncp.com/KBO_IMAGE/person/middle/2026/52154.jpg","KBO official website","Official profile photo; redistribution rights unverified","0","0","originals/52154.jpg","downloaded_local_only","Local game-development copy; excluded from Git and redistribution packages"
"69108","이지강","https://www.koreabaseball.com/Record/Player/PitcherDetail/Basic.aspx?playerId=69108","https://6ptotvmi5753.edge.naverncp.com/KBO_IMAGE/person/middle/2026/69108.jpg","KBO official website","Official profile photo; redistribution rights unverified","0","0","originals/69108.jpg","downloaded_local_only","Local game-development copy; excluded from Git and redistribution packages"
"55165","이태훈","https://www.koreabaseball.com/Record/Player/HitterDetail/Basic.aspx?playerId=55165","https://6ptotvmi5753.edge.naverncp.com/KBO_IMAGE/person/middle/2026/55165.jpg","KBO official website","Official profile photo; redistribution rights unverified","0","0","originals/55165.jpg","downloaded_local_only","Local game-development copy; excluded from Git and redistribution packages"
"55100","이한림","https://www.koreabaseball.com/Record/Player/HitterDetail/Basic.aspx?playerId=55100","https://6ptotvmi5753.edge.naverncp.com/KBO_IMAGE/person/middle/2026/55100.jpg","KBO official website","Official profile photo; redistribution rights unverified","0","0","originals/55100.jpg","downloaded_local_only","Local game-development copy; excluded from Git and redistribution packages"
"61101","임찬규","https://www.koreabaseball.com/Record/Player/PitcherDetail/Basic.aspx?playerId=61101","https://6ptotvmi5753.edge.naverncp.com/KBO_IMAGE/person/middle/2026/61101.jpg","KBO official website","Official profile photo; redistribution rights unverified","0","0","originals/61101.jpg","downloaded_local_only","Local game-development copy; excluded from Git and redistribution packages"
"63950","장현식","https://www.koreabaseball.com/Record/Player/PitcherDetail/Basic.aspx?playerId=63950","https://6ptotvmi5753.edge.naverncp.com/KBO_IMAGE/person/middle/2026/63950.jpg","KBO official website","Official profile photo; redistribution rights unverified","0","0","originals/63950.jpg","downloaded_local_only","Local game-development copy; excluded from Git and redistribution packages"
"69159","정우영","https://www.koreabaseball.com/Record/Player/PitcherDetail/Basic.aspx?playerId=69159","https://6ptotvmi5753.edge.naverncp.com/KBO_IMAGE/person/middle/2026/69159.jpg","KBO official website","Official profile photo; redistribution rights unverified","0","0","originals/69159.jpg","downloaded_local_only","Local game-development copy; excluded from Git and redistribution packages"
"54148","진우영","https://www.koreabaseball.com/Record/Player/PitcherDetail/Basic.aspx?playerId=54148","https://6ptotvmi5753.edge.naverncp.com/KBO_IMAGE/person/middle/2026/54148.jpg","KBO official website","Official profile photo; redistribution rights unverified","0","0","originals/54148.jpg","downloaded_local_only","Local game-development copy; excluded from Git and redistribution packages"
"50054","천성호","https://www.koreabaseball.com/Record/Player/HitterDetail/Basic.aspx?playerId=50054","https://6ptotvmi5753.edge.naverncp.com/KBO_IMAGE/person/middle/2026/50054.jpg","KBO official website","Official profile photo; redistribution rights unverified","0","0","originals/50054.jpg","downloaded_local_only","Local game-development copy; excluded from Git and redistribution packages"
"65905","최승민","https://www.koreabaseball.com/Record/Player/HitterDetail/Basic.aspx?playerId=65905","https://6ptotvmi5753.edge.naverncp.com/KBO_IMAGE/person/middle/2025/65905.jpg","KBO official website","Official profile photo; redistribution rights unverified","0","0","originals/65905.jpg","downloaded_local_only","Local game-development copy; excluded from Git and redistribution packages"
"52103","최원영","https://www.koreabaseball.com/Record/Player/HitterDetail/Basic.aspx?playerId=52103","https://6ptotvmi5753.edge.naverncp.com/KBO_IMAGE/person/middle/2026/52103.jpg","KBO official website","Official profile photo; redistribution rights unverified","0","0","originals/52103.jpg","downloaded_local_only","Local game-development copy; excluded from Git and redistribution packages"
"68419","최채흥","https://www.koreabaseball.com/Record/Player/PitcherDetail/Basic.aspx?playerId=68419","https://6ptotvmi5753.edge.naverncp.com/KBO_IMAGE/person/middle/2026/68419.jpg","KBO official website","Official profile photo; redistribution rights unverified","0","0","originals/68419.jpg","downloaded_local_only","Local game-development copy; excluded from Git and redistribution packages"
