"season","kbo_player_id","player_uid","snapshot_team","player_name","position_group","record_team","has_record","source_url","AVG","G","PA","AB","R","H","2B","3B","HR","TB","RBI","SB","CS","BB","HBP","SO","GDP","SLG","OBP","E","OPS"
"2024","76267","KBO-76267","키움 히어로즈","최주환","IF","고양","1","https://www.koreabaseball.com/Futures/Player/HitterTotal.aspx?playerId=76267","0.800","2","6","5","3","4","0","0","0","4","2","0","0","1","0","0","0","0.800","0.833","0","1.633"
"2024","76290","KBO-76290","LG 트윈스","김현수","OF","","0","https://www.koreabaseball.com/Futures/Player/HitterTotal.aspx?playerId=76290","","","","","","","","","","","","","","","","","","","","",""
"2024","76313","KBO-76313","KT 위즈","황재균","IF","","0","https://www.koreabaseball.com/Futures/Player/HitterTotal.aspx?playerId=76313","","","","","","","","","","","","","","","","","","","","",""
"2024","76802","KBO-76802","SSG 랜더스","김성현","IF","SSG","1","https://www.koreabaseball.com/Futures/Player/HitterTotal.aspx?playerId=76802","0.250","2","6","4","1","1","0","0","0","1","1","0","0","1","0","1","0","0.250","0.333","0","0.583"
"2024","76812","KBO-76812","한화 이글스","이재원","C","한화","1","https://www.koreabaseball.com/Futures/Player/HitterTotal.aspx?playerId=76812","0.250","10","24","20","1","5","0","0","0","5","3","0","0","4","0","2","0","0.250","0.375","0","0.625"
"2024","77532","KBO-77532","한화 이글스","손아섭","OF","NC","1","https://www.koreabaseball.com/Futures/Player/HitterTotal.aspx?playerId=77532","0.273","3","11","11","0","3","1","0","0","4","0","0","0","0","0","1","0","0.364","0.273","0","0.637"
"2024","77564","KBO-77564","롯데 자이언츠","김민성","IF","롯데","1","https://www.koreabaseball.com/Futures/Player/HitterTotal.aspx?playerId=77564","0.352","45","155","128","17","45","9","0","5","69","25","0","1","16","10","10","2","0.539","0.458","4","0.997"
"2024","78122","KBO-78122","KIA 타이거즈","김태군","C","","0","https://www.koreabaseball.com/Futures/Player/HitterTotal.aspx?playerId=78122","","","","","","","","","","","","","","","","","","","","",""
"2024","78135","KBO-78135","키움 히어로즈","이형종","OF","고양","1","https://www.koreabaseball.com/Futures/Player/HitterTotal.aspx?playerId=78135","0.194","11","38","31","4","6","1","0","1","10","5","1","0","4","2","8","1","0.323","0.316","0","0.639"
"2024","78168","KBO-78168","KIA 타이거즈","서건창","IF","KIA","1","https://www.koreabaseball.com/Futures/Player/HitterTotal.aspx?playerId=78168","0.444","5","10","9","2","4","1","0","1","8","1","0","0","1","0","1","0","0.889","0.500","0","1.389"
"2024","78224","KBO-78224","두산 베어스","김재환","OF","","0","https://www.koreabaseball.com/Futures/Player/HitterTotal.aspx?playerId=78224","","","","","","","","","","","","","","","","","","","","",""
"2024","78288","KBO-78288","한화 이글스","최재훈","C","한화","1","https://www.koreabaseball.com/Futures/Player/HitterTotal.aspx?playerId=78288","0.000","1","2","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0.000","0.000","0","0.000"
"2024","78513","KBO-78513","롯데 자이언츠","전준우","OF","롯데","1","https://www.koreabaseball.com/Futures/Player/HitterTotal.aspx?playerId=78513","0.333","2","6","6","1","2","0","0","1","5","2","0","0","0","0","1","0","0.833","0.333","0","1.166"
"2024","78548","KBO-78548","KT 위즈","장성우","C","","0","https://www.koreabaseball.com/Futures/Player/HitterTotal.aspx?playerId=78548","","","","","","","","","","","","","","","","","","","","",""
"2024","78603","KBO-78603","KIA 타이거즈","김선빈","IF","","0","https://www.koreabaseball.com/Futures/Player/HitterTotal.aspx?playerId=78603","","","","","","","","","","","","","","","","","","","","",""
"2024","78756","KBO-78756","키움 히어로즈","오선진","IF","롯데","1","https://www.koreabaseball.com/Futures/Player/HitterTotal.aspx?playerId=78756","0.281","34","110","89","13","25","3","0","1","31","13","1","1","10","7","8","6","0.348","0.389","4","0.737"
"2024","79109","KBO-79109","LG 트윈스","오지환","IF","LG","1","https://www.koreabaseball.com/Futures/Player/HitterTotal.aspx?playerId=79109","0.250","1","4","4","1","1","0","0","0","1","0","0","0","0","0","3","0","0.250","0.250","0","0.500"
"2024","79192","KBO-79192","한화 이글스","채은성","IF","한화","1","https://www.koreabaseball.com/Futures/Player/HitterTotal.aspx?playerId=79192","0.200","4","17","15","3","3","1","0","0","4","0","0","0","2","0","2","2","0.267","0.294","0","0.561"
"2024","79215","KBO-79215","NC 다이노스","박건우","OF","","0","https://www.koreabaseball.com/Futures/Player/HitterTotal.aspx?playerId=79215","","","","","","","","","","","","","","","","","","","","",""
"2024","79231","KBO-79231","두산 베어스","정수빈","OF","","0","https://www.koreabaseball.com/Futures/Player/HitterTotal.aspx?playerId=79231","","","","","","","","","","","","","","","","","","","","",""
"2024","79240","KBO-79240","KT 위즈","허경민","IF","두산","1","https://www.koreabaseball.com/Futures/Player/HitterTotal.aspx?playerId=79240","0.000","1","3","3","0","0","0","0","0","0","1","0","0","0","0","0","0","0.000","0.000","0","0.000"
"2024","79365","KBO-79365","LG 트윈스","박동원","C","LG","1","https://www.koreabaseball.com/Futures/Player/HitterTotal.aspx?playerId=79365","0.125","2","9","8","0","1","0","0","0","1","0","0","0","1","0","0","1","0.125","0.222","0","0.347"
"2024","79402","KBO-79402","KT 위즈","김상수","IF","KT","1","https://www.koreabaseball.com/Futures/Player/HitterTotal.aspx?playerId=79402","0.000","2","5","4","1","0","0","0","0","0","0","0","0","1","0","0","0","0.000","0.200","1","0.200"
"2024","79456","KBO-79456","SSG 랜더스","이지영","C","","0","https://www.koreabaseball.com/Futures/Player/HitterTotal.aspx?playerId=79456","","","","","","","","","","","","","","","","","","","","",""
"2024","79608","KBO-79608","한화 이글스","안치홍","IF","","0","https://www.koreabaseball.com/Futures/Player/HitterTotal.aspx?playerId=79608","","","","","","","","","","","","","","","","","","","","",""
