"season","kbo_player_id","player_uid","snapshot_team","player_name","position_group","record_team","defense_position","G","GS","IP","E","PKO","PO","A","DP","FPCT","PB","SB","CS","CS_PCT","source_url"
"2025","54812","KBO-54812","SSG 랜더스","정준재","IF","SSG","2루수","123","102","932 2/3","9","0","214","297","78","0.983","0","0","0","-","https://www.koreabaseball.com/Record/Player/Defense/Basic.aspx"
"2025","51865","KBO-51865","SSG 랜더스","조형우","C","SSG","포수","102","80","696 1/3","4","5","659","60","7","0.994","3","56","22","28.2","https://www.koreabaseball.com/Record/Player/Defense/Basic.aspx"
"2025","69804","KBO-69804","SSG 랜더스","채현우","OF","SSG","우익수","19","3","53 1/3","0","0","10","0","0","1.000","0","0","0","-","https://www.koreabaseball.com/Record/Player/Defense/Basic.aspx"
"2025","69804","KBO-69804","SSG 랜더스","채현우","OF","SSG","좌익수","14","7","66","1","0","13","0","0","0.929","0","0","0","-","https://www.koreabaseball.com/Record/Player/Defense/Basic.aspx"
"2025","69804","KBO-69804","SSG 랜더스","채현우","OF","SSG","중견수","7","3","25","0","0","8","0","0","1.000","0","0","0","-","https://www.koreabaseball.com/Record/Player/Defense/Basic.aspx"
"2025","75847","KBO-75847","SSG 랜더스","최정","IF","SSG","3루수","45","45","371","4","0","25","50","3","0.949","0","0","0","-","https://www.koreabaseball.com/Record/Player/Defense/Basic.aspx"
"2025","68868","KBO-68868","SSG 랜더스","최준우","IF","SSG","1루수","2","0","10","0","0","7","1","0","1.000","0","0","0","-","https://www.koreabaseball.com/Record/Player/Defense/Basic.aspx"
"2025","68868","KBO-68868","SSG 랜더스","최준우","IF","SSG","우익수","19","11","98 1/3","1","0","22","0","0","0.957","0","0","0","-","https://www.koreabaseball.com/Record/Player/Defense/Basic.aspx"
"2025","68868","KBO-68868","SSG 랜더스","최준우","IF","SSG","좌익수","34","22","212","0","0","37","1","0","1.000","0","0","0","-","https://www.koreabaseball.com/Record/Player/Defense/Basic.aspx"
"2025","50854","KBO-50854","SSG 랜더스","최지훈","OF","SSG","중견수","136","128","1136","5","0","249","3","1","0.981","0","0","0","-","https://www.koreabaseball.com/Record/Player/Defense/Basic.aspx"
"2025","69813","KBO-69813","SSG 랜더스","하재훈","OF","SSG","우익수","11","10","79 1/3","1","0","13","0","0","0.929","0","0","0","-","https://www.koreabaseball.com/Record/Player/Defense/Basic.aspx"
"2025","69813","KBO-69813","SSG 랜더스","하재훈","OF","SSG","좌익수","5","4","36","0","0","10","0","0","1.000","0","0","0","-","https://www.koreabaseball.com/Record/Player/Defense/Basic.aspx"
"2025","69813","KBO-69813","SSG 랜더스","하재훈","OF","SSG","중견수","1","0","1","0","0","0","0","0","-","0","0","0","-","https://www.koreabaseball.com/Record/Player/Defense/Basic.aspx"
"2025","62895","KBO-62895","SSG 랜더스","한유섬","OF","SSG","우익수","81","79","642","2","0","122","3","1","0.984","0","0","0","-","https://www.koreabaseball.com/Record/Player/Defense/Basic.aspx"
"2025","62895","KBO-62895","SSG 랜더스","한유섬","OF","SSG","좌익수","6","6","44","0","0","10","0","0","1.000","0","0","0","-","https://www.koreabaseball.com/Record/Player/Defense/Basic.aspx"
"2025","50840","KBO-50840","SSG 랜더스","현원회","IF","SSG","1루수","11","9","62","0","0","62","9","6","1.000","0","0","0","-","https://www.koreabaseball.com/Record/Player/Defense/Basic.aspx"
"2025","55897","KBO-55897","SSG 랜더스","홍대인","IF","SSG","2루수","3","0","6","1","0","0","1","0","0.500","0","0","0","-","https://www.koreabaseball.com/Record/Player/Defense/Basic.aspx"
"2025","63123","KBO-63123","두산 베어스","강승호","IF","두산","1루수","60","33","331","3","0","293","25","30","0.991","0","0","0","-","https://www.koreabaseball.com/Record/Player/Defense/Basic.aspx"
"2025","63123","KBO-63123","두산 베어스","강승호","IF","두산","2루수","34","29","253 1/3","1","0","71","75","17","0.993","0","0","0","-","https://www.koreabaseball.com/Record/Player/Defense/Basic.aspx"
"2025","63123","KBO-63123","두산 베어스","강승호","IF","두산","3루수","30","29","244","5","0","24","53","5","0.939","0","0","0","-","https://www.koreabaseball.com/Record/Player/Defense/Basic.aspx"
"2025","66112","KBO-66112","두산 베어스","김기연","C","두산","포수","88","48","492 1/3","4","1","402","22","4","0.991","4","47","11","19.0","https://www.koreabaseball.com/Record/Player/Defense/Basic.aspx"
"2025","69238","KBO-69238","두산 베어스","김대한","OF","두산","우익수","3","1","11","0","0","2","0","0","1.000","0","0","0","-","https://www.koreabaseball.com/Record/Player/Defense/Basic.aspx"
"2025","69238","KBO-69238","두산 베어스","김대한","OF","두산","좌익수","8","4","34 1/3","1","0","11","0","0","0.917","0","0","0","-","https://www.koreabaseball.com/Record/Player/Defense/Basic.aspx"
"2025","69238","KBO-69238","두산 베어스","김대한","OF","두산","중견수","7","3","31 2/3","0","0","11","0","0","1.000","0","0","0","-","https://www.koreabaseball.com/Record/Player/Defense/Basic.aspx"
"2025","52267","KBO-52267","두산 베어스","김동준","IF","두산","1루수","1","0","3","1","0","3","0","1","0.750","0","0","0","-","https://www.koreabaseball.com/Record/Player/Defense/Basic.aspx"
"2025","52267","KBO-52267","두산 베어스","김동준","IF","두산","우익수","4","0","9","0","0","0","0","0","-","0","0","0","-","https://www.koreabaseball.com/Record/Player/Defense/Basic.aspx"
"2025","52267","KBO-52267","두산 베어스","김동준","IF","두산","좌익수","11","9","67","0","0","11","1","0","1.000","0","0","0","-","https://www.koreabaseball.com/Record/Player/Defense/Basic.aspx"
"2025","52267","KBO-52267","두산 베어스","김동준","IF","두산","중견수","1","0","2","0","0","0","0","0","-","0","0","0","-","https://www.koreabaseball.com/Record/Player/Defense/Basic.aspx"
"2025","53554","KBO-53554","두산 베어스","김민석","OF","두산","1루수","35","24","206 1/3","4","0","214","10","20","0.982","0","0","0","-","https://www.koreabaseball.com/Record/Player/Defense/Basic.aspx"
"2025","53554","KBO-53554","두산 베어스","김민석","OF","두산","우익수","1","0","1","0","0","0","0","0","-","0","0","0","-","https://www.koreabaseball.com/Record/Player/Defense/Basic.aspx"
"2025","53554","KBO-53554","두산 베어스","김민석","OF","두산","좌익수","51","36","285 1/3","2","0","62","2","1","0.970","0","0","0","-","https://www.koreabaseball.com/Record/Player/Defense/Basic.aspx"
"2025","53554","KBO-53554","두산 베어스","김민석","OF","두산","중견수","3","0","4","0","0","0","0","0","-","0","0","0","-","https://www.koreabaseball.com/Record/Player/Defense/Basic.aspx"
"2025","65269","KBO-65269","두산 베어스","김민혁","IF","두산","1루수","8","5","35","0","0","32","1","5","1.000","0","0","0","-","https://www.koreabaseball.com/Record/Player/Defense/Basic.aspx"
"2025","63257","KBO-63257","두산 베어스","김인태","OF","두산","우익수","8","0","11","0","0","3","0","0","1.000","0","0","0","-","https://www.koreabaseball.com/Record/Player/Defense/Basic.aspx"
"2025","63257","KBO-63257","두산 베어스","김인태","OF","두산","좌익수","47","34","261 1/3","1","0","62","1","1","0.984","0","0","0","-","https://www.koreabaseball.com/Record/Player/Defense/Basic.aspx"
"2025","78224","KBO-78224","두산 베어스","김재환","OF","두산","좌익수","37","35","256 1/3","0","0","56","1","1","1.000","0","0","0","-","https://www.koreabaseball.com/Record/Player/Defense/Basic.aspx"
"2025","55226","KBO-55226","두산 베어스","김준상","IF","두산","2루수","7","4","37","0","0","4","11","2","1.000","0","0","0","-","https://www.koreabaseball.com/Record/Player/Defense/Basic.aspx"
"2025","55226","KBO-55226","두산 베어스","김준상","IF","두산","유격수","1","0","1","0","0","0","0","0","-","0","0","0","-","https://www.koreabaseball.com/Record/Player/Defense/Basic.aspx"
"2025","54219","KBO-54219","두산 베어스","류현준","C","두산","포수","10","3","35 2/3","1","0","27","1","0","0.966","0","4","0","0.0","https://www.koreabaseball.com/Record/Player/Defense/Basic.aspx"
"2025","64468","KBO-64468","두산 베어스","박계범","IF","두산","1루수","6","3","26","0","0","23","1","1","1.000","0","0","0","-","https://www.koreabaseball.com/Record/Player/Defense/Basic.aspx"
"2025","64468","KBO-64468","두산 베어스","박계범","IF","두산","2루수","30","22","191","2","0","45","59","11","0.981","0","0","0","-","https://www.koreabaseball.com/Record/Player/Defense/Basic.aspx"
"2025","64468","KBO-64468","두산 베어스","박계범","IF","두산","3루수","29","10","121 1/3","3","0","8","23","3","0.912","0","0","0","-","https://www.koreabaseball.com/Record/Player/Defense/Basic.aspx"
"2025","64468","KBO-64468","두산 베어스","박계범","IF","두산","유격수","28","12","118 2/3","4","0","14","33","4","0.922","0","0","0","-","https://www.koreabaseball.com/Record/Player/Defense/Basic.aspx"
"2025","53204","KBO-53204","두산 베어스","박민준","C","두산","포수","7","0","10 2/3","0","0","7","0","0","1.000","2","2","0","0.0","https://www.koreabaseball.com/Record/Player/Defense/Basic.aspx"
"2025","51298","KBO-51298","두산 베어스","박성재","C","두산","1루수","2","2","13","0","0","8","0","1","1.000","0","0","0","-","https://www.koreabaseball.com/Record/Player/Defense/Basic.aspx"
"2025","51298","KBO-51298","두산 베어스","박성재","C","두산","포수","3","0","4 1/3","0","0","4","1","0","1.000","0","0","1","100","https://www.koreabaseball.com/Record/Player/Defense/Basic.aspx"
"2025","55252","KBO-55252","두산 베어스","박준순","IF","두산","2루수","29","22","182 2/3","4","0","44","55","13","0.961","0","0","0","-","https://www.koreabaseball.com/Record/Player/Defense/Basic.aspx"
"2025","55252","KBO-55252","두산 베어스","박준순","IF","두산","3루수","54","50","445 1/3","19","0","30","95","12","0.868","0","0","0","-","https://www.koreabaseball.com/Record/Player/Defense/Basic.aspx"
"2025","55252","KBO-55252","두산 베어스","박준순","IF","두산","유격수","4","1","16","1","0","3","6","3","0.900","0","0","0","-","https://www.koreabaseball.com/Record/Player/Defense/Basic.aspx"
"2025","66928","KBO-66928","두산 베어스","박준영","IF","두산","3루수","2","0","2 1/3","0","0","1","0","0","1.000","0","0","0","-","https://www.koreabaseball.com/Record/Player/Defense/Basic.aspx"
"2025","66928","KBO-66928","두산 베어스","박준영","IF","두산","유격수","38","34","287","8","0","54","75","20","0.942","0","0","0","-","https://www.koreabaseball.com/Record/Player/Defense/Basic.aspx"
"2025","50204","KBO-50204","두산 베어스","박지훈","IF","두산","1루수","9","1","20","0","0","8","1","3","1.000","0","0","0","-","https://www.koreabaseball.com/Record/Player/Defense/Basic.aspx"
"2025","50204","KBO-50204","두산 베어스","박지훈","IF","두산","3루수","15","9","88 1/3","1","0","11","12","1","0.958","0","0","0","-","https://www.koreabaseball.com/Record/Player/Defense/Basic.aspx"
"2025","50204","KBO-50204","두산 베어스","박지훈","IF","두산","유격수","5","1","18","1","0","2","5","1","0.875","0","0","0","-","https://www.koreabaseball.com/Record/Player/Defense/Basic.aspx"
"2025","50204","KBO-50204","두산 베어스","박지훈","IF","두산","중견수","2","0","2","0","0","0","0","0","-","0","0","0","-","https://www.koreabaseball.com/Record/Player/Defense/Basic.aspx"
"2025","51203","KBO-51203","두산 베어스","안재석","IF","두산","1루수","1","1","7","0","0","8","0","0","1.000","0","0","0","-","https://www.koreabaseball.com/Record/Player/Defense/Basic.aspx"
"2025","51203","KBO-51203","두산 베어스","안재석","IF","두산","2루수","1","0","3 2/3","0","0","0","2","0","1.000","0","0","0","-","https://www.koreabaseball.com/Record/Player/Defense/Basic.aspx"
"2025","51203","KBO-51203","두산 베어스","안재석","IF","두산","3루수","2","2","16","0","0","1","3","1","1.000","0","0","0","-","https://www.koreabaseball.com/Record/Player/Defense/Basic.aspx"
"2025","51203","KBO-51203","두산 베어스","안재석","IF","두산","유격수","18","18","156","1","0","23","46","16","0.986","0","0","0","-","https://www.koreabaseball.com/Record/Player/Defense/Basic.aspx"
"2025","64153","KBO-64153","두산 베어스","양석환","IF","두산","1루수","69","68","579 2/3","4","0","525","45","44","0.993","0","0","0","-","https://www.koreabaseball.com/Record/Player/Defense/Basic.aspx"
"2025","76232","KBO-76232","두산 베어스","양의지","C","두산","포수","94","92","726","5","2","636","49","5","0.993","6","49","17","25.8","https://www.koreabaseball.com/Record/Player/Defense/Basic.aspx"
"2025","54205","KBO-54205","두산 베어스","여동건","IF","두산","2루수","10","4","47 1/3","1","0","12","19","5","0.969","0","0","0","-","https://www.koreabaseball.com/Record/Player/Defense/Basic.aspx"
"2025","54205","KBO-54205","두산 베어스","여동건","IF","두산","3루수","1","0","2","0","0","0","1","0","1.000","0","0","0","-","https://www.koreabaseball.com/Record/Player/Defense/Basic.aspx"
"2025","50208","KBO-50208","두산 베어스","오명진","IF","두산","1루수","5","2","19 2/3","0","0","13","4","2","1.000","0","0","0","-","https://www.koreabaseball.com/Record/Player/Defense/Basic.aspx"
"2025","50208","KBO-50208","두산 베어스","오명진","IF","두산","2루수","69","55","488","7","0","127","161","38","0.976","0","0","0","-","https://www.koreabaseball.com/Record/Player/Defense/Basic.aspx"
"2025","50208","KBO-50208","두산 베어스","오명진","IF","두산","3루수","21","17","146","1","0","11","27","3","0.974","0","0","0","-","https://www.koreabaseball.com/Record/Player/Defense/Basic.aspx"
"2025","50208","KBO-50208","두산 베어스","오명진","IF","두산","유격수","17","15","129 1/3","2","0","28","39","3","0.971","0","0","0","-","https://www.koreabaseball.com/Record/Player/Defense/Basic.aspx"
"2025","55224","KBO-55224","두산 베어스","이선우","IF","두산","1루수","2","0","2","0","0","3","1","0","1.000","0","0","0","-","https://www.koreabaseball.com/Record/Player/Defense/Basic.aspx"
"2025","55224","KBO-55224","두산 베어스","이선우","IF","두산","2루수","3","1","13","0","0","5","4","1","1.000","0","0","0","-","https://www.koreabaseball.com/Record/Player/Defense/Basic.aspx"
"2025","55224","KBO-55224","두산 베어스","이선우","IF","두산","유격수","3","2","12 1/3","1","0","3","2","0","0.833","0","0","0","-","https://www.koreabaseball.com/Record/Player/Defense/Basic.aspx"
"2025","67207","KBO-67207","두산 베어스","이유찬","IF","두산","2루수","11","7","64","0","0","18","20","5","1.000","0","0","0","-","https://www.koreabaseball.com/Record/Player/Defense/Basic.aspx"
"2025","67207","KBO-67207","두산 베어스","이유찬","IF","두산","3루수","3","1","2 2/3","0","0","0","0","0","-","0","0","0","-","https://www.koreabaseball.com/Record/Player/Defense/Basic.aspx"
"2025","67207","KBO-67207","두산 베어스","이유찬","IF","두산","우익수","3","1","13","0","0","3","0","0","1.000","0","0","0","-","https://www.koreabaseball.com/Record/Player/Defense/Basic.aspx"
"2025","67207","KBO-67207","두산 베어스","이유찬","IF","두산","유격수","67","60","541","8","0","90","161","35","0.969","0","0","0","-","https://www.koreabaseball.com/Record/Player/Defense/Basic.aspx"
"2025","67207","KBO-67207","두산 베어스","이유찬","IF","두산","좌익수","7","4","40","0","0","11","0","0","1.000","0","0","0","-","https://www.koreabaseball.com/Record/Player/Defense/Basic.aspx"
"2025","67207","KBO-67207","두산 베어스","이유찬","IF","두산","중견수","3","3","17","0","0","2","0","0","1.000","0","0","0","-","https://www.koreabaseball.com/Record/Player/Defense/Basic.aspx"
"2025","54236","KBO-54236","두산 베어스","임종성","IF","두산","3루수","32","26","212","2","0","22","33","3","0.965","0","0","0","-","https://www.koreabaseball.com/Record/Player/Defense/Basic.aspx"
"2025","63202","KBO-63202","두산 베어스","장승현","C","두산","포수","4","1","11","0","0","10","1","0","1.000","0","1","0","0.0","https://www.koreabaseball.com/Record/Player/Defense/Basic.aspx"
"2025","54214","KBO-54214","두산 베어스","전다민","OF","두산","우익수","1","0","2","0","0","0","0","0","-","0","0","0","-","https://www.koreabaseball.com/Record/Player/Defense/Basic.aspx"
"2025","54214","KBO-54214","두산 베어스","전다민","OF","두산","좌익수","9","0","18 1/3","0","0","2","0","0","1.000","0","0","0","-","https://www.koreabaseball.com/Record/Player/Defense/Basic.aspx"
"2025","54214","KBO-54214","두산 베어스","전다민","OF","두산","중견수","7","0","17","1","0","6","0","0","0.857","0","0","0","-","https://www.koreabaseball.com/Record/Player/Defense/Basic.aspx"
"2025","79231","KBO-79231","두산 베어스","정수빈","OF","두산","중견수","131","128","1077 1/3","3","0","262","4","2","0.989","0","0","0","-","https://www.koreabaseball.com/Record/Player/Defense/Basic.aspx"
"2025","66209","KBO-66209","두산 베어스","조수행","OF","두산","우익수","13","5","53","0","0","16","0","0","1.000","0","0","0","-","https://www.koreabaseball.com/Record/Player/Defense/Basic.aspx"
"2025","66209","KBO-66209","두산 베어스","조수행","OF","두산","좌익수","65","11","203 1/3","0","0","54","1","0","1.000","0","0","0","-","https://www.koreabaseball.com/Record/Player/Defense/Basic.aspx"
"2025","66209","KBO-66209","두산 베어스","조수행","OF","두산","중견수","31","8","114 1/3","1","0","40","1","1","0.976","0","0","0","-","https://www.koreabaseball.com/Record/Player/Defense/Basic.aspx"
"2025","52208","KBO-52208","두산 베어스","천현재","OF","두산","중견수","1","1","7","0","0","0","0","0","-","0","0","0","-","https://www.koreabaseball.com/Record/Player/Defense/Basic.aspx"
"2025","68362","KBO-68362","두산 베어스","추재현","OF","두산","1루수","2","1","6 1/3","0","0","9","1","0","1.000","0","0","0","-","https://www.koreabaseball.com/Record/Player/Defense/Basic.aspx"
"2025","68362","KBO-68362","두산 베어스","추재현","OF","두산","우익수","8","5","44 2/3","0","0","6","0","0","1.000","0","0","0","-","https://www.koreabaseball.com/Record/Player/Defense/Basic.aspx"
"2025","68362","KBO-68362","두산 베어스","추재현","OF","두산","좌익수","16","11","113 2/3","0","0","31","0","0","1.000","0","0","0","-","https://www.koreabaseball.com/Record/Player/Defense/Basic.aspx"
"2025","68362","KBO-68362","두산 베어스","추재현","OF","두산","중견수","1","0","1","0","0","0","0","0","-","0","0","0","-","https://www.koreabaseball.com/Record/Player/Defense/Basic.aspx"
"2025","55208","KBO-55208","두산 베어스","케이브","OF","두산","1루수","1","0","1","0","0","1","0","0","1.000","0","0","0","-","https://www.koreabaseball.com/Record/Player/Defense/Basic.aspx"
"2025","55208","KBO-55208","두산 베어스","케이브","OF","두산","우익수","132","131","1127 1/3","2","0","228","6","0","0.992","0","0","0","-","https://www.koreabaseball.com/Record/Player/Defense/Basic.aspx"
"2025","55208","KBO-55208","두산 베어스","케이브","OF","두산","중견수","2","1","6 2/3","0","0","2","0","0","1.000","0","0","0","-","https://www.koreabaseball.com/Record/Player/Defense/Basic.aspx"
"2025","66233","KBO-66233","두산 베어스","홍성호","OF","두산","1루수","5","4","30","0","0","25","1","2","1.000","0","0","0","-","https://www.koreabaseball.com/Record/Player/Defense/Basic.aspx"
"2025","66233","KBO-66233","두산 베어스","홍성호","OF","두산","우익수","1","1","8","1","0","3","0","0","0.750","0","0","0","-","https://www.koreabaseball.com/Record/Player/Defense/Basic.aspx"
"2025","66233","KBO-66233","두산 베어스","홍성호","OF","두산","좌익수","1","0","1/3","0","0","0","0","0","-","0","0","0","-","https://www.koreabaseball.com/Record/Player/Defense/Basic.aspx"
"2025","54506","KBO-54506","롯데 자이언츠","강승구","C","롯데","포수","1","0","2","0","0","2","0","0","1.000","0","0","0","-","https://www.koreabaseball.com/Record/Player/Defense/Basic.aspx"
"2025","69517","KBO-69517","롯데 자이언츠","고승민","IF","롯데","1루수","45","33","299","1","0","268","18","24","0.997","0","0","0","-","https://www.koreabaseball.com/Record/Player/Defense/Basic.aspx"
"2025","69517","KBO-69517","롯데 자이언츠","고승민","IF","롯데","2루수","60","58","449 1/3","4","0","93","165","34","0.985","0","0","0","-","https://www.koreabaseball.com/Record/Player/Defense/Basic.aspx"
"2025","69517","KBO-69517","롯데 자이언츠","고승민","IF","롯데","우익수","22","21","165 2/3","1","0","40","1","0","0.976","0","0","0","-","https://www.koreabaseball.com/Record/Player/Defense/Basic.aspx"
"2025","69517","KBO-69517","롯데 자이언츠","고승민","IF","롯데","좌익수","2","1","10","0","0","4","0","0","1.000","0","0","0","-","https://www.koreabaseball.com/Record/Player/Defense/Basic.aspx"
"2025","52504","KBO-52504","롯데 자이언츠","김동혁","OF","롯데","우익수","23","8","102 2/3","0","0","29","3","2","1.000","0","0","0","-","https://www.koreabaseball.com/Record/Player/Defense/Basic.aspx"
"2025","52504","KBO-52504","롯데 자이언츠","김동혁","OF","롯데","좌익수","21","1","26","0","0","8","0","0","1.000","0","0","0","-","https://www.koreabaseball.com/Record/Player/Defense/Basic.aspx"
"2025","52504","KBO-52504","롯데 자이언츠","김동혁","OF","롯데","중견수","32","15","164","0","0","51","0","0","1.000","0","0","0","-","https://www.koreabaseball.com/Record/Player/Defense/Basic.aspx"
"2025","77564","KBO-77564","롯데 자이언츠","김민성","IF","롯데","1루수","11","2","25","1","0","28","0","6","0.966","0","0","0","-","https://www.koreabaseball.com/Record/Player/Defense/Basic.aspx"
"2025","77564","KBO-77564","롯데 자이언츠","김민성","IF","롯데","2루수","12","10","81","0","0","17","22","4","1.000","0","0","0","-","https://www.koreabaseball.com/Record/Player/Defense/Basic.aspx"
"2025","77564","KBO-77564","롯데 자이언츠","김민성","IF","롯데","3루수","58","43","358 1/3","5","0","17","75","5","0.948","0","0","0","-","https://www.koreabaseball.com/Record/Player/Defense/Basic.aspx"
"2025","51551","KBO-51551","롯데 자이언츠","나승엽","IF","롯데","1루수","94","91","738 1/3","8","0","667","44","54","0.989","0","0","0","-","https://www.koreabaseball.com/Record/Player/Defense/Basic.aspx"
"2025","62931","KBO-62931","롯데 자이언츠","노진혁","IF","롯데","1루수","7","2","29 2/3","2","0","30","1","6","0.939","0","0","0","-","https://www.koreabaseball.com/Record/Player/Defense/Basic.aspx"
"2025","62931","KBO-62931","롯데 자이언츠","노진혁","IF","롯데","3루수","4","1","10","0","0","2","0","0","1.000","0","0","0","-","https://www.koreabaseball.com/Record/Player/Defense/Basic.aspx"
"2025","54529","KBO-54529","롯데 자이언츠","레이예스","OF","롯데","우익수","30","30","236","1","0","45","0","0","0.978","0","0","0","-","https://www.koreabaseball.com/Record/Player/Defense/Basic.aspx"
"2025","54529","KBO-54529","롯데 자이언츠","레이예스","OF","롯데","좌익수","98","88","752 2/3","1","0","146","3","1","0.993","0","0","0","-","https://www.koreabaseball.com/Record/Player/Defense/Basic.aspx"
"2025","55509","KBO-55509","롯데 자이언츠","박건우","C","롯데","포수","6","0","11 1/3","0","0","10","1","0","1.000","1","0","0","-","https://www.koreabaseball.com/Record/Player/Defense/Basic.aspx"
"2025","62802","KBO-62802","롯데 자이언츠","박승욱","IF","롯데","1루수","10","0","16 1/3","0","0","10","2","3","1.000","0","0","0","-","https://www.koreabaseball.com/Record/Player/Defense/Basic.aspx"
"2025","62802","KBO-62802","롯데 자이언츠","박승욱","IF","롯데","2루수","15","0","22","0","0","5","13","1","1.000","0","0","0","-","https://www.koreabaseball.com/Record/Player/Defense/Basic.aspx"
"2025","62802","KBO-62802","롯데 자이언츠","박승욱","IF","롯데","3루수","5","2","19","0","0","1","4","0","1.000","0","0","0","-","https://www.koreabaseball.com/Record/Player/Defense/Basic.aspx"
"2025","62802","KBO-62802","롯데 자이언츠","박승욱","IF","롯데","유격수","30","22","174","2","0","21","51","10","0.973","0","0","0","-","https://www.koreabaseball.com/Record/Player/Defense/Basic.aspx"
"2025","55563","KBO-55563","롯데 자이언츠","박재엽","C","롯데","포수","9","3","39","1","0","42","1","1","0.977","0","3","1","25.0","https://www.koreabaseball.com/Record/Player/Defense/Basic.aspx"
"2025","55530","KBO-55530","롯데 자이언츠","박찬형","IF","롯데","2루수","8","5","45 1/3","2","0","14","19","4","0.943","0","0","0","-","https://www.koreabaseball.com/Record/Player/Defense/Basic.aspx"
"2025","55530","KBO-55530","롯데 자이언츠","박찬형","IF","롯데","3루수","28","21","195 1/3","3","0","15","33","4","0.941","0","0","0","-","https://www.koreabaseball.com/Record/Player/Defense/Basic.aspx"
"2025","55530","KBO-55530","롯데 자이언츠","박찬형","IF","롯데","유격수","2","1","13","1","0","3","3","2","0.857","0","0","0","-","https://www.koreabaseball.com/Record/Player/Defense/Basic.aspx"
"2025","51528","KBO-51528","롯데 자이언츠","손성빈","C","롯데","포수","50","15","189 1/3","1","0","150","15","0","0.994","1","7","5","41.7","https://www.koreabaseball.com/Record/Player/Defense/Basic.aspx"
"2025","50150","KBO-50150","롯데 자이언츠","손호영","IF","롯데","2루수","15","12","96","1","0","23","30","9","0.981","0","0","0","-","https://www.koreabaseball.com/Record/Player/Defense/Basic.aspx"
"2025","50150","KBO-50150","롯데 자이언츠","손호영","IF","롯데","3루수","74","71","614 2/3","16","0","55","117","14","0.915","0","0","0","-","https://www.koreabaseball.com/Record/Player/Defense/Basic.aspx"
"2025","50150","KBO-50150","롯데 자이언츠","손호영","IF","롯데","좌익수","1","0","1","0","0","0","0","0","-","0","0","0","-","https://www.koreabaseball.com/Record/Player/Defense/Basic.aspx"
"2025","69508","KBO-69508","롯데 자이언츠","신윤후","IF","롯데","우익수","4","0","6","0","0","0","0","0","-","0","0","0","-","https://www.koreabaseball.com/Record/Player/Defense/Basic.aspx"
"2025","69508","KBO-69508","롯데 자이언츠","신윤후","IF","롯데","좌익수","1","0","1","0","0","0","0","0","-","0","0","0","-","https://www.koreabaseball.com/Record/Player/Defense/Basic.aspx"
"2025","69508","KBO-69508","롯데 자이언츠","신윤후","IF","롯데","중견수","5","2","27 2/3","0","0","5","0","0","1.000","0","0","0","-","https://www.koreabaseball.com/Record/Player/Defense/Basic.aspx"
"2025","61102","KBO-61102","롯데 자이언츠","유강남","C","롯데","포수","98","92","641 1/3","2","0","588","47","3","0.997","5","66","6","8.3","https://www.koreabaseball.com/Record/Player/Defense/Basic.aspx"
"2025","52591","KBO-52591","롯데 자이언츠","윤동희","OF","롯데","우익수","85","73","646 2/3","3","0","130","2","0","0.978","0","0","0","-","https://www.koreabaseball.com/Record/Player/Defense/Basic.aspx"
"2025","52591","KBO-52591","롯데 자이언츠","윤동희","OF","롯데","중견수","19","18","121 2/3","0","0","37","0","0","1.000","0","0","0","-","https://www.koreabaseball.com/Record/Player/Defense/Basic.aspx"
"2025","50608","KBO-50608","롯데 자이언츠","이인한","OF","롯데","좌익수","2","0","2 1/3","0","0","0","0","0","-","0","0","0","-","https://www.koreabaseball.com/Record/Player/Defense/Basic.aspx"
"2025","55511","KBO-55511","롯데 자이언츠","이태경","IF","롯데","2루수","2","0","2","0","0","0","0","0","-","0","0","0","-","https://www.koreabaseball.com/Record/Player/Defense/Basic.aspx"
"2025","54598","KBO-54598","롯데 자이언츠","이호준","IF","롯데","2루수","33","1","64","0","0","11","21","7","1.000","0","0","0","-","https://www.koreabaseball.com/Record/Player/Defense/Basic.aspx"
"2025","54598","KBO-54598","롯데 자이언츠","이호준","IF","롯데","3루수","3","0","7 2/3","1","0","2","2","0","0.800","0","0","0","-","https://www.koreabaseball.com/Record/Player/Defense/Basic.aspx"
"2025","54598","KBO-54598","롯데 자이언츠","이호준","IF","롯데","유격수","63","32","340 1/3","9","0","47","105","18","0.944","0","0","0","-","https://www.koreabaseball.com/Record/Player/Defense/Basic.aspx"
"2025","68507","KBO-68507","롯데 자이언츠","장두성","OF","롯데","우익수","16","8","85","1","0","22","0","0","0.957","0","0","0","-","https://www.koreabaseball.com/Record/Player/Defense/Basic.aspx"
"2025","68507","KBO-68507","롯데 자이언츠","장두성","OF","롯데","좌익수","20","0","37","0","0","5","0","0","1.000","0","0","0","-","https://www.koreabaseball.com/Record/Player/Defense/Basic.aspx"
"2025","68507","KBO-68507","롯데 자이언츠","장두성","OF","롯데","중견수","82","46","467 1/3","2","0","135","2","0","0.986","0","0","0","-","https://www.koreabaseball.com/Record/Player/Defense/Basic.aspx"
"2025","68205","KBO-68205","롯데 자이언츠","전민재","IF","롯데","2루수","4","2","19","0","0","7","4","2","1.000","0","0","0","-","https://www.koreabaseball.com/Record/Player/Defense/Basic.aspx"
"2025","68205","KBO-68205","롯데 자이언츠","전민재","IF","롯데","3루수","7","5","48","1","0","8","13","1","0.955","0","0","0","-","https://www.koreabaseball.com/Record/Player/Defense/Basic.aspx"
